Date Key,Traffic Source,Web Visits
2024-12-15,Organic Search,1386
2024-12-15,Paid Search,633
2024-12-15,Referral,276
2024-12-15,Social,316
2024-12-16,Direct,313
2024-12-16,Email,311
2024-12-16,Organic Search,965
2024-12-16,Paid Search,1006
2024-12-16,Referral,355
2024-12-16,Social,606
2024-12-17,Direct,737
2024-12-17,Email,262
2024-12-17,Organic Search,546
2024-12-17,Paid Search,1036
2024-12-17,Referral,24
2024-12-17,Social,1061
2024-12-18,Direct,482
2024-12-18,Email,98
2024-12-18,Organic Search,1132
2024-12-18,Paid Search,1111
2024-12-18,Referral,24
2024-12-18,Social,273
2024-12-19,Direct,350
2024-12-19,Email,318
2024-12-19,Organic Search,994
2024-12-19,Paid Search,1385
2024-12-19,Referral,149
2024-12-19,Social,908
2024-12-20,Direct,431
2024-12-20,Email,102
2024-12-20,Organic Search,1015
2024-12-20,Paid Search,859
2024-12-20,Referral,133
2024-12-20,Social,1448
2024-12-21,Direct,677
2024-12-21,Email,112
2024-12-21,Organic Search,1373
2024-12-21,Paid Search,697
2024-12-21,Referral,152
2024-12-21,Social,336
2024-12-22,Direct,481
2024-12-22,Email,110
2024-12-22,Organic Search,1090
2024-12-22,Paid Search,742
2024-12-22,Referral,898
2024-12-22,Social,323
2024-12-23,Direct,396
2024-12-23,Email,79
2024-12-23,Organic Search,1257
2024-12-23,Paid Search,864
2024-12-23,Referral,119
2024-12-23,Social,2300
2024-12-24,Direct,433
2024-12-24,Email,70
2024-12-24,Organic Search,1015
2024-12-24,Paid Search,599
2024-12-24,Referral,549
2024-12-24,Social,284
2024-12-25,Direct,285
2024-12-25,Email,301
2024-12-25,Organic Search,1357
2024-12-25,Paid Search,1004
2024-12-25,Referral,385
2024-12-25,Social,1400
2024-12-26,Direct,499
2024-12-26,Email,191
2024-12-26,Organic Search,1233
2024-12-26,Paid Search,966
2024-12-26,Referral,290
2024-12-26,Social,771
2024-12-27,Direct,540
2024-12-27,Email,122
2024-12-27,Organic Search,1189
2024-12-27,Paid Search,737
2024-12-27,Referral,129
2024-12-27,Social,1876
2024-12-28,Direct,1046
2024-12-28,Email,175
2024-12-28,Organic Search,563
2024-12-28,Paid Search,379
2024-12-28,Referral,572
2024-12-28,Social,272
2024-12-29,Direct,329
2024-12-29,Email,240
2024-12-29,Organic Search,821
2024-12-29,Paid Search,365
2024-12-29,Referral,306
2024-12-29,Social,2704
2024-12-30,Direct,415
2024-12-30,Email,151
2024-12-30,Organic Search,939
2024-12-30,Paid Search,695
2024-12-30,Referral,206
2024-12-30,Social,1299
2024-12-31,Direct,500
2024-12-31,Email,123
2024-12-31,Organic Search,881
2024-12-31,Paid Search,538
2024-12-31,Referral,20
2024-12-31,Social,402
2025-01-01,Direct,160
2025-01-01,Email,260
2025-01-01,Organic Search,1177
2025-01-01,Paid Search,1016
2025-01-01,Referral,204
2025-01-01,Social,1214
2025-01-02,Direct,542
2025-01-02,Email,172
2025-01-02,Organic Search,1259
2025-01-02,Paid Search,642
2025-01-02,Referral,77
2025-01-02,Social,766
2025-01-03,Direct,636
2025-01-03,Email,166
2025-01-03,Organic Search,1015
2025-01-03,Paid Search,948
2025-01-03,Referral,202
2025-01-03,Social,1277
2025-01-04,Direct,540
2025-01-04,Email,358
2025-01-04,Organic Search,1999
2025-01-04,Paid Search,1249
2025-01-04,Referral,159
2025-01-04,Social,619
2025-01-05,Direct,366
2025-01-05,Email,250
2025-01-05,Organic Search,946
2025-01-05,Paid Search,965
2025-01-05,Referral,445
2025-01-05,Social,1097
2025-01-06,Direct,647
2025-01-06,Email,143
2025-01-06,Organic Search,901
2025-01-06,Paid Search,830
2025-01-06,Referral,204
2025-01-06,Social,673
2025-01-07,Direct,506
2025-01-07,Email,359
2025-01-07,Organic Search,997
2025-01-07,Paid Search,928
2025-01-07,Referral,66
2025-01-07,Social,756
2025-01-08,Direct,201
2025-01-08,Email,396
2025-01-08,Organic Search,1426
2025-01-08,Paid Search,1326
2025-01-08,Referral,140
2025-01-08,Social,813
2025-01-09,Direct,458
2025-01-09,Email,190
2025-01-09,Organic Search,1623
2025-01-09,Paid Search,652
2025-01-09,Referral,321
2025-01-09,Social,330
2025-01-10,Direct,275
2025-01-10,Email,262
2025-01-10,Organic Search,1178
2025-01-10,Paid Search,1311
2025-01-10,Referral,228
2025-01-10,Social,764
2025-01-11,Direct,288
2025-01-11,Email,175
2025-01-11,Organic Search,1539
2025-01-11,Paid Search,652
2025-01-11,Referral,163
2025-01-11,Social,2413
2025-01-12,Direct,539
2025-01-12,Email,94
2025-01-12,Organic Search,1513
2025-01-12,Paid Search,710
2025-01-12,Referral,279
2025-01-12,Social,881
2025-01-13,Direct,513
2025-01-13,Email,448
2025-01-13,Organic Search,968
2025-01-13,Paid Search,550
2025-01-13,Referral,160
2025-01-13,Social,1684
2025-01-14,Direct,977
2025-01-14,Email,119
2025-01-14,Organic Search,1633
2025-01-14,Paid Search,813
2025-01-14,Referral,72
2025-01-14,Social,356
2025-01-15,Direct,612
2025-01-15,Email,63
2025-01-15,Organic Search,1188
2025-01-15,Paid Search,557
2025-01-15,Referral,258
2025-01-15,Social,600
2025-01-16,Direct,400
2025-01-16,Email,191
2025-01-16,Organic Search,1100
2025-01-16,Paid Search,619
2025-01-16,Referral,499
2025-01-16,Social,679
2025-01-17,Direct,436
2025-01-17,Email,342
2025-01-17,Organic Search,1351
2025-01-17,Paid Search,843
2025-01-17,Referral,171
2025-01-17,Social,1476
2025-01-18,Direct,554
2025-01-18,Email,161
2025-01-18,Organic Search,1417
2025-01-18,Paid Search,821
2025-01-18,Referral,49
2025-01-18,Social,827
2025-01-19,Direct,375
2025-01-19,Email,209
2025-01-19,Organic Search,1394
2025-01-19,Paid Search,1533
2025-01-19,Referral,285
2025-01-19,Social,888
2025-01-20,Direct,455
2025-01-20,Email,47
2025-01-20,Organic Search,1291
2025-01-20,Paid Search,1507
2025-01-20,Referral,121
2025-01-20,Social,533
2025-01-21,Direct,337
2025-01-21,Email,158
2025-01-21,Organic Search,1358
2025-01-21,Paid Search,512
2025-01-21,Referral,168
2025-01-21,Social,884
2025-01-22,Direct,626
2025-01-22,Email,212
2025-01-22,Organic Search,1467
2025-01-22,Paid Search,807
2025-01-22,Referral,106
2025-01-22,Social,663
2025-01-23,Direct,363
2025-01-23,Email,312
2025-01-23,Organic Search,1226
2025-01-23,Paid Search,980
2025-01-23,Referral,428
2025-01-23,Social,739
2025-01-24,Direct,451
2025-01-24,Email,42
2025-01-24,Organic Search,1656
2025-01-24,Paid Search,788
2025-01-24,Referral,297
2025-01-24,Social,749
2025-01-25,Direct,350
2025-01-25,Email,52
2025-01-25,Organic Search,766
2025-01-25,Paid Search,984
2025-01-25,Referral,153
2025-01-25,Social,1376
2025-01-26,Direct,755
2025-01-26,Email,283
2025-01-26,Organic Search,1401
2025-01-26,Paid Search,658
2025-01-26,Referral,66
2025-01-26,Social,232
2025-01-27,Direct,584
2025-01-27,Email,125
2025-01-27,Organic Search,1123
2025-01-27,Paid Search,823
2025-01-27,Referral,434
2025-01-27,Social,670
2025-01-28,Direct,375
2025-01-28,Email,290
2025-01-28,Organic Search,1324
2025-01-28,Paid Search,446
2025-01-28,Referral,193
2025-01-28,Social,471
2025-01-29,Direct,279
2025-01-29,Email,528
2025-01-29,Organic Search,957
2025-01-29,Paid Search,547
2025-01-29,Referral,73
2025-01-29,Social,1559
2025-01-30,Direct,959
2025-01-30,Email,86
2025-01-30,Organic Search,659
2025-01-30,Paid Search,946
2025-01-30,Referral,73
2025-01-30,Social,785
2025-01-31,Direct,722
2025-01-31,Email,155
2025-01-31,Organic Search,1038
2025-01-31,Paid Search,500
2025-01-31,Referral,84
2025-01-31,Social,2035
2025-02-01,Direct,468
2025-02-01,Email,194
2025-02-01,Organic Search,887
2025-02-01,Paid Search,1030
2025-02-01,Referral,174
2025-02-01,Social,1012
2025-02-02,Direct,307
2025-02-02,Email,178
2025-02-02,Organic Search,1378
2025-02-02,Paid Search,1011
2025-02-02,Referral,91
2025-02-02,Social,1198
2025-02-03,Direct,294
2025-02-03,Email,233
2025-02-03,Organic Search,1532
2025-02-03,Paid Search,539
2025-02-03,Referral,252
2025-02-03,Social,788
2025-02-04,Direct,451
2025-02-04,Email,355
2025-02-04,Organic Search,1038
2025-02-04,Paid Search,666
2025-02-04,Referral,135
2025-02-04,Social,654
2025-02-05,Direct,792
2025-02-05,Email,160
2025-02-05,Organic Search,961
2025-02-05,Paid Search,1365
2025-02-05,Referral,287
2025-02-05,Social,569
2025-02-06,Direct,474
2025-02-06,Email,231
2025-02-06,Organic Search,1961
2025-02-06,Paid Search,946
2025-02-06,Referral,268
2025-02-06,Social,616
2025-02-07,Direct,785
2025-02-07,Email,254
2025-02-07,Organic Search,725
2025-02-07,Paid Search,613
2025-02-07,Referral,416
2025-02-07,Social,2638
2025-02-08,Direct,576
2025-02-08,Email,144
2025-02-08,Organic Search,1802
2025-02-08,Paid Search,958
2025-02-08,Referral,123
2025-02-08,Social,2028
2025-02-09,Direct,323
2025-02-09,Email,324
2025-02-09,Organic Search,1074
2025-02-09,Paid Search,930
2025-02-09,Referral,69
2025-02-09,Social,986
2025-02-10,Direct,788
2025-02-10,Email,65
2025-02-10,Organic Search,742
2025-02-10,Paid Search,812
2025-02-10,Referral,227
2025-02-10,Social,1306
2025-02-11,Direct,649
2025-02-11,Email,124
2025-02-11,Organic Search,1103
2025-02-11,Paid Search,542
2025-02-11,Referral,269
2025-02-11,Social,719
2025-02-12,Direct,362
2025-02-12,Email,186
2025-02-12,Organic Search,1189
2025-02-12,Paid Search,673
2025-02-12,Referral,218
2025-02-12,Social,1039
2025-02-13,Direct,464
2025-02-13,Email,220
2025-02-13,Organic Search,1222
2025-02-13,Paid Search,741
2025-02-13,Referral,190
2025-02-13,Social,766
2025-02-14,Direct,526
2025-02-14,Email,245
2025-02-14,Organic Search,1097
2025-02-14,Paid Search,1291
2025-02-14,Referral,227
2025-02-14,Social,359
2025-02-15,Direct,584
2025-02-15,Email,277
2025-02-15,Organic Search,1738
2025-02-15,Paid Search,759
2025-02-15,Referral,196
2025-02-15,Social,998
2025-02-16,Direct,459
2025-02-16,Email,130
2025-02-16,Organic Search,1222
2025-02-16,Paid Search,463
2025-02-16,Referral,78
2025-02-16,Social,321
2025-02-17,Direct,629
2025-02-17,Email,195
2025-02-17,Organic Search,1454
2025-02-17,Paid Search,831
2025-02-17,Referral,389
2025-02-17,Social,1272
2025-02-18,Direct,202
2025-02-18,Email,164
2025-02-18,Organic Search,1137
2025-02-18,Paid Search,1344
2025-02-18,Referral,474
2025-02-18,Social,977
2025-02-19,Direct,281
2025-02-19,Email,86
2025-02-19,Organic Search,1069
2025-02-19,Paid Search,1237
2025-02-19,Referral,94
2025-02-19,Social,1430
2025-02-20,Direct,400
2025-02-20,Email,307
2025-02-20,Organic Search,1404
2025-02-20,Paid Search,486
2025-02-20,Referral,243
2025-02-20,Social,749
2025-02-21,Direct,546
2025-02-21,Email,249
2025-02-21,Organic Search,1404
2025-02-21,Paid Search,840
2025-02-21,Referral,206
2025-02-21,Social,495
2025-02-22,Direct,728
2025-02-22,Email,264
2025-02-22,Organic Search,1149
2025-02-22,Paid Search,485
2025-02-22,Referral,111
2025-02-22,Social,687
2025-02-23,Direct,469
2025-02-23,Email,73
2025-02-23,Organic Search,1214
2025-02-23,Paid Search,1442
2025-02-23,Referral,465
2025-02-23,Social,1768
2025-02-24,Direct,1010
2025-02-24,Email,328
2025-02-24,Organic Search,625
2025-02-24,Paid Search,751
2025-02-24,Referral,181
2025-02-24,Social,1264
2025-02-25,Direct,250
2025-02-25,Email,208
2025-02-25,Organic Search,1645
2025-02-25,Paid Search,550
2025-02-25,Referral,135
2025-02-25,Social,531
2025-02-26,Direct,561
2025-02-26,Email,261
2025-02-26,Organic Search,1128
2025-02-26,Paid Search,617
2025-02-26,Referral,205
2025-02-26,Social,1030
2025-02-27,Direct,481
2025-02-27,Email,228
2025-02-27,Organic Search,1565
2025-02-27,Paid Search,887
2025-02-27,Referral,201
2025-02-27,Social,232
2025-02-28,Direct,353
2025-02-28,Email,644
2025-02-28,Organic Search,1301
2025-02-28,Paid Search,1028
2025-02-28,Referral,145
2025-02-28,Social,1135
2025-03-01,Direct,424
2025-03-01,Email,243
2025-03-01,Organic Search,863
2025-03-01,Paid Search,1028
2025-03-01,Referral,266
2025-03-01,Social,467
2025-03-02,Direct,329
2025-03-02,Email,180
2025-03-02,Organic Search,1399
2025-03-02,Paid Search,1162
2025-03-02,Referral,253
2025-03-02,Social,1224
2025-03-03,Direct,608
2025-03-03,Email,369
2025-03-03,Organic Search,1048
2025-03-03,Paid Search,956
2025-03-03,Referral,128
2025-03-03,Social,432
2025-03-04,Direct,552
2025-03-04,Email,258
2025-03-04,Organic Search,988
2025-03-04,Paid Search,759
2025-03-04,Referral,237
2025-03-04,Social,701
2025-03-05,Direct,624
2025-03-05,Email,221
2025-03-05,Organic Search,737
2025-03-05,Paid Search,916
2025-03-05,Referral,97
2025-03-05,Social,684
2025-03-06,Direct,621
2025-03-06,Email,434
2025-03-06,Organic Search,1110
2025-03-06,Paid Search,739
2025-03-06,Referral,102
2025-03-06,Social,889
2025-03-07,Direct,578
2025-03-07,Email,203
2025-03-07,Organic Search,1071
2025-03-07,Paid Search,1682
2025-03-07,Referral,59
2025-03-07,Social,647
2025-03-08,Direct,416
2025-03-08,Email,171
2025-03-08,Organic Search,644
2025-03-08,Paid Search,906
2025-03-08,Referral,747
2025-03-08,Social,970
2025-03-09,Direct,716
2025-03-09,Email,64
2025-03-09,Organic Search,1717
2025-03-09,Paid Search,845
2025-03-09,Referral,15
2025-03-09,Social,776
2025-03-10,Direct,836
2025-03-10,Email,315
2025-03-10,Organic Search,1139
2025-03-10,Paid Search,496
2025-03-10,Referral,248
2025-03-10,Social,597
2025-03-11,Direct,590
2025-03-11,Email,214
2025-03-11,Organic Search,1096
2025-03-11,Paid Search,826
2025-03-11,Referral,205
2025-03-11,Social,685
2025-03-12,Direct,718
2025-03-12,Email,305
2025-03-12,Organic Search,1254
2025-03-12,Paid Search,575
2025-03-12,Referral,246
2025-03-12,Social,445
2025-03-13,Direct,1053
2025-03-13,Email,225
2025-03-13,Organic Search,1095
2025-03-13,Paid Search,882
2025-03-13,Referral,139
2025-03-13,Social,467
2025-03-14,Direct,388
2025-03-14,Email,46
2025-03-14,Organic Search,1089
2025-03-14,Paid Search,1214
2025-03-14,Referral,23
2025-03-14,Social,971
2025-03-15,Direct,672
2025-03-15,Email,58
2025-03-15,Organic Search,1124
2025-03-15,Paid Search,1036
2025-03-15,Referral,99
2025-03-15,Social,785
2025-03-16,Direct,553
2025-03-16,Email,198
2025-03-16,Organic Search,1951
2025-03-16,Paid Search,934
2025-03-16,Referral,393
2025-03-16,Social,753
2025-03-17,Direct,814
2025-03-17,Email,289
2025-03-17,Organic Search,867
2025-03-17,Paid Search,656
2025-03-17,Referral,182
2025-03-17,Social,1437
2025-03-18,Direct,539
2025-03-18,Email,262
2025-03-18,Organic Search,913
2025-03-18,Paid Search,574
2025-03-18,Referral,372
2025-03-18,Social,1755
2025-03-19,Direct,416
2025-03-19,Email,317
2025-03-19,Organic Search,1274
2025-03-19,Paid Search,1101
2025-03-19,Referral,78
2025-03-19,Social,919
2025-03-20,Direct,468
2025-03-20,Email,123
2025-03-20,Organic Search,1654
2025-03-20,Paid Search,1009
2025-03-20,Referral,178
2025-03-20,Social,830
2025-03-21,Direct,305
2025-03-21,Email,225
2025-03-21,Organic Search,705
2025-03-21,Paid Search,696
2025-03-21,Referral,221
2025-03-21,Social,1220
2025-03-22,Direct,177
2025-03-22,Email,221
2025-03-22,Organic Search,1306
2025-03-22,Paid Search,775
2025-03-22,Referral,483
2025-03-22,Social,674
2025-03-23,Direct,568
2025-03-23,Email,102
2025-03-23,Organic Search,973
2025-03-23,Paid Search,907
2025-03-23,Referral,71
2025-03-23,Social,1498
2025-03-24,Direct,544
2025-03-24,Email,232
2025-03-24,Organic Search,1458
2025-03-24,Paid Search,1144
2025-03-24,Referral,446
2025-03-24,Social,375
2025-03-25,Direct,403
2025-03-25,Email,288
2025-03-25,Organic Search,1334
2025-03-25,Paid Search,542
2025-03-25,Referral,81
2025-03-25,Social,569
2025-03-26,Direct,492
2025-03-26,Email,221
2025-03-26,Organic Search,812
2025-03-26,Paid Search,627
2025-03-26,Referral,729
2025-03-26,Social,1789
2025-03-27,Direct,773
2025-03-27,Email,210
2025-03-27,Organic Search,1682
2025-03-27,Paid Search,1168
2025-03-27,Referral,195
2025-03-27,Social,430
2025-03-28,Direct,534
2025-03-28,Email,217
2025-03-28,Organic Search,986
2025-03-28,Paid Search,709
2025-03-28,Referral,207
2025-03-28,Social,866
2025-03-29,Direct,329
2025-03-29,Email,73
2025-03-29,Organic Search,962
2025-03-29,Paid Search,1001
2025-03-29,Referral,137
2025-03-29,Social,844
2025-03-30,Direct,979
2025-03-30,Email,123
2025-03-30,Organic Search,995
2025-03-30,Paid Search,1060
2025-03-30,Referral,54
2025-03-30,Social,2533
2025-03-31,Direct,548
2025-03-31,Email,236
2025-03-31,Organic Search,1434
2025-03-31,Paid Search,732
2025-03-31,Referral,185
2025-03-31,Social,1214
2025-04-01,Direct,384
2025-04-01,Email,238
2025-04-01,Organic Search,1381
2025-04-01,Paid Search,1576
2025-04-01,Referral,76
2025-04-01,Social,336
2025-04-02,Direct,614
2025-04-02,Email,132
2025-04-02,Organic Search,1010
2025-04-02,Paid Search,574
2025-04-02,Referral,173
2025-04-02,Social,1473
2025-04-03,Direct,1003
2025-04-03,Email,195
2025-04-03,Organic Search,1028
2025-04-03,Paid Search,591
2025-04-03,Referral,278
2025-04-03,Social,723
2025-04-04,Direct,712
2025-04-04,Email,149
2025-04-04,Organic Search,1572
2025-04-04,Paid Search,905
2025-04-04,Referral,82
2025-04-04,Social,869
2025-04-05,Direct,228
2025-04-05,Email,174
2025-04-05,Organic Search,1319
2025-04-05,Paid Search,1421
2025-04-05,Referral,352
2025-04-05,Social,882
2025-04-06,Direct,277
2025-04-06,Email,209
2025-04-06,Organic Search,1853
2025-04-06,Paid Search,497
2025-04-06,Referral,45
2025-04-06,Social,982
2025-04-07,Direct,574
2025-04-07,Email,504
2025-04-07,Organic Search,950
2025-04-07,Paid Search,1199
2025-04-07,Referral,180
2025-04-07,Social,949
2025-04-08,Direct,686
2025-04-08,Email,107
2025-04-08,Organic Search,1335
2025-04-08,Paid Search,440
2025-04-08,Referral,238
2025-04-08,Social,653
2025-04-09,Direct,408
2025-04-09,Email,305
2025-04-09,Organic Search,1874
2025-04-09,Paid Search,613
2025-04-09,Referral,149
2025-04-09,Social,897
2025-04-10,Direct,419
2025-04-10,Email,304
2025-04-10,Organic Search,1689
2025-04-10,Paid Search,967
2025-04-10,Referral,269
2025-04-10,Social,1611
2025-04-11,Direct,423
2025-04-11,Email,320
2025-04-11,Organic Search,782
2025-04-11,Paid Search,1220
2025-04-11,Referral,211
2025-04-11,Social,1418
2025-04-12,Direct,662
2025-04-12,Email,93
2025-04-12,Organic Search,971
2025-04-12,Paid Search,1004
2025-04-12,Referral,105
2025-04-12,Social,1072
2025-04-13,Direct,583
2025-04-13,Email,278
2025-04-13,Organic Search,1854
2025-04-13,Paid Search,633
2025-04-13,Referral,48
2025-04-13,Social,536
2025-04-14,Direct,400
2025-04-14,Email,235
2025-04-14,Organic Search,1297
2025-04-14,Paid Search,895
2025-04-14,Referral,129
2025-04-14,Social,241
2025-04-15,Direct,461
2025-04-15,Email,107
2025-04-15,Organic Search,1379
2025-04-15,Paid Search,826
2025-04-15,Referral,224
2025-04-15,Social,1443
2025-04-16,Direct,733
2025-04-16,Email,196
2025-04-16,Organic Search,1529
2025-04-16,Paid Search,741
2025-04-16,Referral,211
2025-04-16,Social,1500
2025-04-17,Direct,348
2025-04-17,Email,176
2025-04-17,Organic Search,1131
2025-04-17,Paid Search,1013
2025-04-17,Referral,255
2025-04-17,Social,985
2025-04-18,Direct,525
2025-04-18,Email,282
2025-04-18,Organic Search,786
2025-04-18,Paid Search,1508
2025-04-18,Referral,446
2025-04-18,Social,821
2025-04-19,Direct,535
2025-04-19,Email,232
2025-04-19,Organic Search,1415
2025-04-19,Paid Search,621
2025-04-19,Referral,300
2025-04-19,Social,1080
2025-04-20,Direct,320
2025-04-20,Email,366
2025-04-20,Organic Search,1364
2025-04-20,Paid Search,618
2025-04-20,Referral,398
2025-04-20,Social,473
2025-04-21,Direct,717
2025-04-21,Email,272
2025-04-21,Organic Search,532
2025-04-21,Paid Search,1167
2025-04-21,Referral,112
2025-04-21,Social,1281
2025-04-22,Direct,865
2025-04-22,Email,197
2025-04-22,Organic Search,1033
2025-04-22,Paid Search,523
2025-04-22,Referral,500
2025-04-22,Social,871
2025-04-23,Direct,419
2025-04-23,Email,134
2025-04-23,Organic Search,1167
2025-04-23,Paid Search,913
2025-04-23,Referral,129
2025-04-23,Social,1384
2025-04-24,Direct,259
2025-04-24,Email,71
2025-04-24,Organic Search,1058
2025-04-24,Paid Search,879
2025-04-24,Referral,226
2025-04-24,Social,1147
2025-04-25,Direct,601
2025-04-25,Email,115
2025-04-25,Organic Search,1073
2025-04-25,Paid Search,1251
2025-04-25,Referral,280
2025-04-25,Social,1760
2025-04-26,Direct,391
2025-04-26,Email,84
2025-04-26,Organic Search,1511
2025-04-26,Paid Search,1098
2025-04-26,Referral,211
2025-04-26,Social,824
2025-04-27,Direct,912
2025-04-27,Email,153
2025-04-27,Organic Search,1646
2025-04-27,Paid Search,897
2025-04-27,Referral,163
2025-04-27,Social,1282
2025-04-28,Direct,625
2025-04-28,Email,112
2025-04-28,Organic Search,2128
2025-04-28,Paid Search,530
2025-04-28,Referral,224
2025-04-28,Social,757
2025-04-29,Direct,706
2025-04-29,Email,365
2025-04-29,Organic Search,1249
2025-04-29,Paid Search,1048
2025-04-29,Referral,212
2025-04-29,Social,760
2025-04-30,Direct,689
2025-04-30,Email,192
2025-04-30,Organic Search,1066
2025-04-30,Paid Search,1257
2025-04-30,Referral,39
2025-04-30,Social,945
2025-05-01,Direct,406
2025-05-01,Email,97
2025-05-01,Organic Search,1324
2025-05-01,Paid Search,761
2025-05-01,Referral,550
2025-05-01,Social,740
2025-05-02,Direct,412
2025-05-02,Email,324
2025-05-02,Organic Search,1219
2025-05-02,Paid Search,916
2025-05-02,Referral,96
2025-05-02,Social,1228
2025-05-03,Direct,571
2025-05-03,Email,161
2025-05-03,Organic Search,1196
2025-05-03,Paid Search,1256
2025-05-03,Referral,160
2025-05-03,Social,867
2025-05-04,Direct,244
2025-05-04,Email,161
2025-05-04,Organic Search,1625
2025-05-04,Paid Search,1132
2025-05-04,Referral,154
2025-05-04,Social,333
2025-05-05,Direct,560
2025-05-05,Email,227
2025-05-05,Organic Search,929
2025-05-05,Paid Search,1063
2025-05-05,Referral,122
2025-05-05,Social,794
2025-05-06,Direct,496
2025-05-06,Email,140
2025-05-06,Organic Search,856
2025-05-06,Paid Search,1111
2025-05-06,Referral,295
2025-05-06,Social,825
2025-05-07,Direct,189
2025-05-07,Email,154
2025-05-07,Organic Search,928
2025-05-07,Paid Search,1325
2025-05-07,Referral,194
2025-05-07,Social,1640
2025-05-08,Direct,646
2025-05-08,Email,217
2025-05-08,Organic Search,1308
2025-05-08,Paid Search,1024
2025-05-08,Referral,61
2025-05-08,Social,1255
2025-05-09,Direct,302
2025-05-09,Email,129
2025-05-09,Organic Search,1081
2025-05-09,Paid Search,1014
2025-05-09,Referral,140
2025-05-09,Social,2044
2025-05-10,Direct,525
2025-05-10,Email,84
2025-05-10,Organic Search,1373
2025-05-10,Paid Search,698
2025-05-10,Referral,349
2025-05-10,Social,1133
2025-05-11,Direct,423
2025-05-11,Email,188
2025-05-11,Organic Search,1899
2025-05-11,Paid Search,385
2025-05-11,Referral,59
2025-05-11,Social,1400
2025-05-12,Direct,649
2025-05-12,Email,97
2025-05-12,Organic Search,1745
2025-05-12,Paid Search,620
2025-05-12,Referral,132
2025-05-12,Social,1364
2025-05-13,Direct,516
2025-05-13,Email,213
2025-05-13,Organic Search,877
2025-05-13,Paid Search,1143
2025-05-13,Referral,35
2025-05-13,Social,1012
2025-05-14,Direct,618
2025-05-14,Email,319
2025-05-14,Organic Search,1014
2025-05-14,Paid Search,756
2025-05-14,Referral,631
2025-05-14,Social,398
2025-05-15,Direct,602
2025-05-15,Email,130
2025-05-15,Organic Search,925
2025-05-15,Paid Search,674
2025-05-15,Referral,145
2025-05-15,Social,1525
2025-05-16,Direct,576
2025-05-16,Email,253
2025-05-16,Organic Search,1258
2025-05-16,Paid Search,1159
2025-05-16,Referral,67
2025-05-16,Social,1556
2025-05-17,Direct,763
2025-05-17,Email,103
2025-05-17,Organic Search,1007
2025-05-17,Paid Search,689
2025-05-17,Referral,96
2025-05-17,Social,1322
2025-05-18,Direct,800
2025-05-18,Email,324
2025-05-18,Organic Search,1486
2025-05-18,Paid Search,435
2025-05-18,Referral,350
2025-05-18,Social,605
2025-05-19,Direct,909
2025-05-19,Email,179
2025-05-19,Organic Search,1470
2025-05-19,Paid Search,628
2025-05-19,Referral,228
2025-05-19,Social,519
2025-05-20,Direct,268
2025-05-20,Email,95
2025-05-20,Organic Search,1719
2025-05-20,Paid Search,796
2025-05-20,Referral,521
2025-05-20,Social,760
2025-05-21,Direct,603
2025-05-21,Email,212
2025-05-21,Organic Search,409
2025-05-21,Paid Search,683
2025-05-21,Referral,339
2025-05-21,Social,2438
2025-05-22,Direct,430
2025-05-22,Email,486
2025-05-22,Organic Search,1344
2025-05-22,Paid Search,556
2025-05-22,Referral,741
2025-05-22,Social,1084
2025-05-23,Direct,489
2025-05-23,Email,155
2025-05-23,Organic Search,1829
2025-05-23,Paid Search,1175
2025-05-23,Referral,191
2025-05-23,Social,572
2025-05-24,Direct,809
2025-05-24,Email,194
2025-05-24,Organic Search,718
2025-05-24,Paid Search,708
2025-05-24,Referral,101
2025-05-24,Social,499
2025-05-25,Direct,475
2025-05-25,Email,253
2025-05-25,Organic Search,947
2025-05-25,Paid Search,1480
2025-05-25,Referral,209
2025-05-25,Social,1226
2025-05-26,Direct,503
2025-05-26,Email,274
2025-05-26,Organic Search,1453
2025-05-26,Paid Search,1105
2025-05-26,Referral,135
2025-05-26,Social,1277
2025-05-27,Direct,232
2025-05-27,Email,95
2025-05-27,Organic Search,855
2025-05-27,Paid Search,1318
2025-05-27,Referral,187
2025-05-27,Social,535
2025-05-28,Direct,351
2025-05-28,Email,246
2025-05-28,Organic Search,959
2025-05-28,Paid Search,644
2025-05-28,Referral,109
2025-05-28,Social,798
2025-05-29,Direct,1022
2025-05-29,Email,165
2025-05-29,Organic Search,982
2025-05-29,Paid Search,558
2025-05-29,Referral,53
2025-05-29,Social,1175
2025-05-30,Direct,585
2025-05-30,Email,370
2025-05-30,Organic Search,973
2025-05-30,Paid Search,1544
2025-05-30,Referral,104
2025-05-30,Social,448
2025-05-31,Direct,957
2025-05-31,Email,320
2025-05-31,Organic Search,1057
2025-05-31,Paid Search,1076
2025-05-31,Referral,101
2025-05-31,Social,1101
2025-06-01,Direct,760
2025-06-01,Email,192
2025-06-01,Organic Search,1526
2025-06-01,Paid Search,1058
2025-06-01,Referral,193
2025-06-01,Social,423
2025-06-02,Direct,335
2025-06-02,Email,166
2025-06-02,Organic Search,1318
2025-06-02,Paid Search,1368
2025-06-02,Referral,46
2025-06-02,Social,1874
2025-06-03,Direct,202
2025-06-03,Email,354
2025-06-03,Organic Search,844
2025-06-03,Paid Search,1683
2025-06-03,Referral,93
2025-06-03,Social,928
2025-06-04,Direct,293
2025-06-04,Email,195
2025-06-04,Organic Search,1093
2025-06-04,Paid Search,784
2025-06-04,Referral,139
