Store Key,Date Key,Store Visits
89,2023-07-09,11
89,2023-07-10,6
89,2023-07-11,8
89,2023-07-12,6
89,2023-07-13,13
89,2023-07-14,11
89,2023-07-15,8
89,2023-07-16,10
89,2023-07-17,6
89,2023-07-18,14
89,2023-07-19,6
89,2023-07-20,6
89,2023-07-21,6
89,2023-07-22,21
89,2023-07-23,13
89,2023-07-24,10
89,2023-07-25,10
89,2023-07-26,13
89,2023-07-27,6
89,2023-07-28,6
89,2023-07-29,6
89,2023-07-30,7
89,2023-07-31,19
89,2023-08-01,10
89,2023-08-02,6
89,2023-08-03,10
89,2023-08-04,12
89,2023-08-05,19
89,2023-08-06,6
89,2023-08-07,24
89,2023-08-08,13
89,2023-08-09,8
89,2023-08-10,9
89,2023-08-11,17
89,2023-08-12,14
89,2023-08-13,7
89,2023-08-14,14
89,2023-08-15,23
89,2023-08-16,20
89,2023-08-17,6
89,2023-08-18,6
89,2023-08-19,6
89,2023-08-20,7
89,2023-08-21,10
89,2023-08-22,26
89,2023-08-23,6
89,2023-08-24,11
89,2023-08-25,19
89,2023-08-26,11
89,2023-08-27,11
89,2023-08-28,15
89,2023-08-29,6
89,2023-08-30,6
89,2023-08-31,22
89,2023-09-01,13
89,2023-09-02,6
89,2023-09-03,6
89,2023-09-04,14
89,2023-09-05,19
89,2023-09-06,12
89,2023-09-07,7
89,2023-09-08,6
89,2023-09-09,14
89,2023-09-10,6
89,2023-09-11,6
89,2023-09-12,6
89,2023-09-13,6
89,2023-09-14,12
89,2023-09-15,12
89,2023-09-16,12
89,2023-09-17,7
89,2023-09-18,6
89,2023-09-19,6
89,2023-09-20,16
89,2023-09-21,8
89,2023-09-22,20
89,2023-09-23,15
89,2023-09-24,31
89,2023-09-25,13
89,2023-09-26,6
89,2023-09-27,15
89,2023-09-28,19
89,2023-09-29,15
89,2023-09-30,16
89,2023-10-01,9
89,2023-10-02,9
89,2023-10-03,6
89,2023-10-04,6
89,2023-10-05,26
89,2023-10-06,25
89,2023-10-07,14
89,2023-10-08,13
89,2023-10-09,11
89,2023-10-10,14
89,2023-10-11,11
89,2023-10-12,35
89,2023-10-13,11
89,2023-10-14,33
89,2023-10-15,6
89,2023-10-16,11
89,2023-10-17,18
89,2023-10-18,6
89,2023-10-19,6
89,2023-10-20,36
89,2023-10-21,18
89,2023-10-22,6
89,2023-10-23,9
89,2023-10-24,12
89,2023-10-25,21
89,2023-10-26,18
89,2023-10-27,10
89,2023-10-28,10
89,2023-10-29,16
89,2023-10-30,11
89,2023-10-31,17
89,2023-11-01,6
89,2023-11-02,16
89,2023-11-03,20
89,2023-11-04,6
89,2023-11-05,18
89,2023-11-06,6
89,2023-11-07,26
89,2023-11-08,10
89,2023-11-09,18
89,2023-11-10,9
89,2023-11-11,11
89,2023-11-12,12
89,2023-11-13,10
89,2023-11-14,7
89,2023-11-15,19
89,2023-11-16,16
89,2023-11-17,16
89,2023-11-18,20
89,2023-11-19,6
89,2023-11-20,10
89,2023-11-21,12
89,2023-11-22,6
89,2023-11-23,13
89,2023-11-24,7
89,2023-11-25,28
89,2023-11-26,7
89,2023-11-27,8
89,2023-11-28,16
89,2023-11-29,9
89,2023-11-30,14
89,2023-12-01,6
89,2023-12-02,16
89,2023-12-03,9
89,2023-12-04,9
89,2023-12-05,6
89,2023-12-06,6
89,2023-12-07,37
89,2023-12-08,15
89,2023-12-09,19
89,2023-12-10,16
89,2023-12-11,6
89,2023-12-12,18
89,2023-12-13,6
89,2023-12-14,29
89,2023-12-15,34
89,2023-12-16,6
89,2023-12-17,13
89,2023-12-18,19
89,2023-12-19,16
89,2023-12-20,12
89,2023-12-21,20
89,2023-12-22,10
89,2023-12-23,6
89,2023-12-24,6
89,2023-12-25,6
89,2023-12-26,13
89,2023-12-27,14
89,2023-12-28,22
89,2023-12-29,15
89,2023-12-30,6
89,2023-12-31,11
89,2024-01-01,8
89,2024-01-02,6
89,2024-01-03,13
89,2024-01-04,10
89,2024-01-05,13
89,2024-01-06,6
89,2024-01-07,6
89,2024-01-08,13
89,2024-01-09,11
89,2024-01-10,10
89,2024-01-11,15
89,2024-01-12,6
89,2024-01-13,6
89,2024-01-14,13
89,2024-01-15,6
89,2024-01-16,16
89,2024-01-17,6
89,2024-01-18,12
89,2024-01-19,6
89,2024-01-20,16
89,2024-01-21,7
89,2024-01-22,6
89,2024-01-23,6
89,2024-01-24,19
89,2024-01-25,18
89,2024-01-26,6
89,2024-01-27,6
89,2024-01-28,21
89,2024-01-29,20
89,2024-01-30,9
89,2024-01-31,19
89,2024-02-01,6
89,2024-02-02,9
89,2024-02-03,8
89,2024-02-04,12
89,2024-02-05,32
89,2024-02-06,12
89,2024-02-07,12
89,2024-02-08,12
89,2024-02-09,29
89,2024-02-10,16
89,2024-02-11,6
89,2024-02-12,6
89,2024-02-13,10
89,2024-02-14,12
89,2024-02-15,6
89,2024-02-16,22
89,2024-02-17,9
89,2024-02-18,11
89,2024-02-19,7
89,2024-02-20,10
89,2024-02-21,8
89,2024-02-22,6
89,2024-02-23,6
89,2024-02-24,32
89,2024-02-25,6
89,2024-02-26,20
89,2024-02-27,6
89,2024-02-28,6
89,2024-02-29,8
89,2024-03-01,19
89,2024-03-02,6
89,2024-03-03,9
89,2024-03-04,18
89,2024-03-05,11
89,2024-03-06,7
89,2024-03-07,21
89,2024-03-08,6
89,2024-03-09,6
89,2024-03-10,17
89,2024-03-11,32
89,2024-03-12,6
89,2024-03-13,6
89,2024-03-14,11
89,2024-03-15,6
89,2024-03-16,17
89,2024-03-17,9
89,2024-03-18,6
89,2024-03-19,6
89,2024-03-20,14
89,2024-03-21,9
89,2024-03-22,16
89,2024-03-23,21
89,2024-03-24,6
89,2024-03-25,14
89,2024-03-26,14
89,2024-03-27,6
89,2024-03-28,6
89,2024-03-29,6
89,2024-03-30,6
89,2024-03-31,6
89,2024-04-01,6
89,2024-04-02,17
89,2024-04-03,6
89,2024-04-04,6
89,2024-04-05,18
89,2024-04-06,6
89,2024-04-07,6
89,2024-04-08,6
89,2024-04-09,7
89,2024-04-10,6
89,2024-04-11,6
89,2024-04-12,12
89,2024-04-13,10
89,2024-04-14,12
89,2024-04-15,29
89,2024-04-16,10
89,2024-04-17,13
89,2024-04-18,9
89,2024-04-19,22
89,2024-04-20,6
89,2024-04-21,6
89,2024-04-22,22
89,2024-04-23,11
89,2024-04-24,6
89,2024-04-25,11
89,2024-04-26,6
89,2024-04-27,22
89,2024-04-28,6
89,2024-04-29,17
89,2024-04-30,6
89,2024-05-01,16
89,2024-05-02,6
89,2024-05-03,6
89,2024-05-04,29
89,2024-05-05,6
89,2024-05-06,23
89,2024-05-07,6
89,2024-05-08,6
89,2024-05-09,6
89,2024-05-10,6
89,2024-05-11,25
89,2024-05-12,9
89,2024-05-13,15
89,2024-05-14,6
89,2024-05-15,7
89,2024-05-16,6
89,2024-05-17,7
89,2024-05-18,10
89,2024-05-19,7
89,2024-05-20,22
89,2024-05-21,6
89,2024-05-22,6
89,2024-05-23,8
89,2024-05-24,6
89,2024-05-25,18
89,2024-05-26,7
89,2024-05-27,20
89,2024-05-28,16
89,2024-05-29,6
89,2024-05-30,6
89,2024-05-31,6
89,2024-06-01,13
89,2024-06-02,15
89,2024-06-03,9
89,2024-06-04,12
89,2024-06-05,6
89,2024-06-06,6
89,2024-06-07,12
89,2024-06-08,6
89,2024-06-09,7
89,2024-06-10,23
89,2024-06-11,6
89,2024-06-12,20
89,2024-06-13,7
89,2024-06-14,7
89,2024-06-15,6
89,2024-06-16,16
89,2024-06-17,17
89,2024-06-18,6
89,2024-06-19,9
89,2024-06-20,6
89,2024-06-21,6
89,2024-06-22,10
89,2024-06-23,6
89,2024-06-24,32
89,2024-06-25,6
89,2024-06-26,7
89,2024-06-27,6
89,2024-06-28,6
89,2024-06-29,6
89,2024-06-30,20
89,2024-07-01,6
89,2024-07-02,26
89,2024-07-03,6
89,2024-07-04,6
89,2024-07-05,8
89,2024-07-06,6
89,2024-07-07,6
89,2024-07-08,18
89,2024-07-09,24
89,2024-07-10,6
89,2024-07-11,11
89,2024-07-12,6
89,2024-07-13,6
89,2024-07-14,11
89,2024-07-15,12
89,2024-07-16,14
89,2024-07-17,6
89,2024-07-18,6
89,2024-07-19,6
89,2024-07-20,6
89,2024-07-21,27
89,2024-07-22,21
89,2024-07-23,7
89,2024-07-24,6
89,2024-07-25,6
89,2024-07-26,6
89,2024-07-27,6
89,2024-07-28,12
89,2024-07-29,11
89,2024-07-30,18
89,2024-07-31,6
89,2024-08-01,6
89,2024-08-02,6
89,2024-08-03,6
89,2024-08-04,6
89,2024-08-05,6
89,2024-08-06,15
89,2024-08-07,9
89,2024-08-08,6
89,2024-08-09,6
89,2024-08-10,13
89,2024-08-11,6
89,2024-08-12,15
89,2024-08-13,6
89,2024-08-14,9
89,2024-08-15,6
89,2024-08-16,6
89,2024-08-17,6
89,2024-08-18,18
89,2024-08-19,7
89,2024-08-20,6
89,2024-08-21,6
89,2024-08-22,6
89,2024-08-23,6
89,2024-08-24,15
89,2024-08-25,6
89,2024-08-26,12
89,2024-08-27,6
89,2024-08-28,8
89,2024-08-29,6
89,2024-08-30,6
89,2024-08-31,12
89,2024-09-01,14
89,2024-09-02,10
89,2024-09-03,6
89,2024-09-04,6
89,2024-09-05,6
89,2024-09-06,6
89,2024-09-07,12
89,2024-09-08,6
89,2024-09-09,8
89,2024-09-10,6
89,2024-09-11,6
89,2024-09-12,10
89,2024-09-13,6
89,2024-09-14,6
89,2024-09-15,11
89,2024-09-16,7
89,2024-09-17,7
89,2024-09-18,6
89,2024-09-19,6
89,2024-09-20,7
89,2024-09-21,10
89,2024-09-22,30
89,2024-09-23,6
89,2024-09-24,6
89,2024-09-25,16
89,2024-09-26,6
89,2024-09-27,23
89,2024-09-28,6
89,2024-09-29,8
89,2024-09-30,6
89,2024-10-01,6
89,2024-10-02,6
89,2024-10-03,6
89,2024-10-04,6
89,2024-10-05,10
89,2024-10-06,20
89,2024-10-07,15
89,2024-10-08,14
89,2024-10-09,6
89,2024-10-10,6
89,2024-10-11,6
89,2024-10-12,12
89,2024-10-13,15
89,2024-10-14,6
89,2024-10-15,12
89,2024-10-16,6
89,2024-10-17,7
89,2024-10-18,6
89,2024-10-19,17
89,2024-10-20,6
89,2024-10-21,6
89,2024-10-22,10
89,2024-10-23,6
89,2024-10-24,13
89,2024-10-25,7
89,2024-10-26,16
89,2024-10-27,12
89,2024-10-28,6
89,2024-10-29,6
89,2024-10-30,6
89,2024-10-31,9
89,2024-11-01,6
89,2024-11-02,6
89,2024-11-03,20
89,2024-11-04,6
89,2024-11-05,6
89,2024-11-06,6
89,2024-11-07,6
89,2024-11-08,6
89,2024-11-09,6
89,2024-11-10,6
89,2024-11-11,9
89,2024-11-12,6
89,2024-11-13,6
89,2024-11-14,6
89,2024-11-15,18
89,2024-11-16,11
89,2024-11-17,6
89,2024-11-18,15
89,2024-11-19,6
89,2024-11-20,6
89,2024-11-21,6
89,2024-11-22,6
89,2024-11-23,6
89,2024-11-24,12
89,2024-11-25,6
89,2024-11-26,20
89,2024-11-27,6
89,2024-11-28,6
89,2024-11-29,6
89,2024-11-30,6
89,2024-12-01,6
89,2024-12-02,6
89,2024-12-03,11
89,2024-12-04,6
89,2024-12-05,6
89,2024-12-06,6
89,2024-12-07,6
89,2024-12-08,7
89,2024-12-09,7
89,2024-12-10,6
89,2024-12-11,11
89,2024-12-12,6
89,2024-12-13,6
89,2024-12-14,6
89,2024-12-15,6
89,2024-12-16,6
89,2024-12-17,10
89,2024-12-18,8
89,2024-12-19,6
89,2024-12-20,6
89,2024-12-21,6
89,2024-12-22,10
89,2024-12-23,19
89,2024-12-24,27
89,2024-12-25,6
89,2024-12-26,6
89,2024-12-27,12
89,2024-12-28,13
89,2024-12-29,6
89,2024-12-30,6
89,2024-12-31,6
89,2025-01-01,7
89,2025-01-02,6
89,2025-01-03,6
89,2025-01-04,6
89,2025-01-05,14
89,2025-01-06,19
89,2025-01-07,6
89,2025-01-08,6
89,2025-01-09,6
89,2025-01-10,6
89,2025-01-11,6
89,2025-01-12,6
89,2025-01-13,6
89,2025-01-14,14
89,2025-01-15,6
89,2025-01-16,7
89,2025-01-17,6
89,2025-01-18,6
89,2025-01-19,6
89,2025-01-20,6
89,2025-01-21,6
89,2025-01-22,11
89,2025-01-23,6
89,2025-01-24,6
89,2025-01-25,6
89,2025-01-26,6
89,2025-01-27,6
89,2025-01-28,19
89,2025-01-29,6
89,2025-01-30,6
89,2025-01-31,6
89,2025-02-01,9
89,2025-02-02,6
89,2025-02-03,6
89,2025-02-04,6
89,2025-02-05,6
89,2025-02-06,6
89,2025-02-07,6
89,2025-02-08,6
89,2025-02-09,7
89,2025-02-10,6
89,2025-02-11,6
89,2025-02-12,6
89,2025-02-13,6
89,2025-02-14,6
89,2025-02-15,6
89,2025-02-16,6
89,2025-02-17,6
89,2025-02-18,6
89,2025-02-19,6
89,2025-02-20,6
89,2025-02-21,18
89,2025-02-22,6
89,2025-02-23,6
89,2025-02-24,7
89,2025-02-25,6
89,2025-02-26,6
89,2025-02-27,13
89,2025-02-28,6
89,2025-03-01,6
89,2025-03-02,6
89,2025-03-03,6
89,2025-03-04,6
89,2025-03-05,6
89,2025-03-06,6
89,2025-03-07,6
89,2025-03-08,6
89,2025-03-09,6
89,2025-03-10,6
89,2025-03-11,6
89,2025-03-12,6
89,2025-03-13,11
89,2025-03-14,6
89,2025-03-15,6
89,2025-03-16,6
89,2025-03-17,6
89,2025-03-18,6
89,2025-03-19,6
89,2025-03-20,11
89,2025-03-21,6
89,2025-03-22,6
89,2025-03-23,20
89,2025-03-24,6
89,2025-03-25,6
89,2025-03-26,6
89,2025-03-27,12
89,2025-03-28,10
89,2025-03-29,6
89,2025-03-30,11
89,2025-03-31,6
89,2025-04-01,6
89,2025-04-02,6
89,2025-04-03,6
89,2025-04-04,6
89,2025-04-05,6
89,2025-04-06,6
89,2025-04-07,6
89,2025-04-08,6
89,2025-04-09,10
89,2025-04-10,6
89,2025-04-11,10
89,2025-04-12,6
89,2025-04-13,6
89,2025-04-14,6
89,2025-04-15,6
89,2025-04-16,6
89,2025-04-17,6
89,2025-04-18,6
89,2025-04-19,10
89,2025-04-20,6
89,2025-04-21,6
89,2025-04-22,6
89,2025-04-23,6
89,2025-04-24,6
89,2025-04-25,12
89,2025-04-26,6
89,2025-04-27,6
89,2025-04-28,6
89,2025-04-29,6
89,2025-04-30,6
89,2025-05-01,6
89,2025-05-02,15
89,2025-05-03,6
89,2025-05-04,6
89,2025-05-05,6
89,2025-05-06,6
89,2025-05-07,6
89,2025-05-08,12
89,2025-05-09,6
89,2025-05-10,6
89,2025-05-11,6
89,2025-05-12,6
89,2025-05-13,11
89,2025-05-14,6
89,2025-05-15,6
89,2025-05-16,6
89,2025-05-17,6
89,2025-05-18,6
89,2025-05-19,6
89,2025-05-20,6
89,2025-05-21,6
89,2025-05-22,23
89,2025-05-23,6
89,2025-05-24,6
89,2025-05-25,6
89,2025-05-26,6
89,2025-05-27,6
89,2025-05-28,17
89,2025-05-29,8
89,2025-05-30,6
89,2025-05-31,6
89,2025-06-01,6
89,2025-06-02,6
89,2025-06-03,7
89,2025-06-04,6
89,2025-06-05,10
89,2025-06-06,6
89,2025-06-07,6
89,2025-06-08,15
89,2025-06-09,11
89,2025-06-10,6
89,2025-06-11,6
89,2025-06-12,6
89,2025-06-13,15
89,2025-06-14,6
89,2025-06-15,6
89,2025-06-16,7
89,2025-06-17,6
89,2025-06-18,6
89,2025-06-19,7
89,2025-06-20,6
89,2025-06-21,6
89,2025-06-22,6
89,2025-06-23,6
89,2025-06-24,15
89,2025-06-25,6
89,2025-06-26,28
89,2025-06-27,6
89,2025-06-28,6
89,2025-06-29,11
89,2025-06-30,6
89,2025-07-01,16
89,2025-07-02,6
89,2025-07-03,6
89,2025-07-04,13
89,2025-07-05,28
89,2025-07-06,6
89,2025-07-07,18
89,2025-07-08,12
89,2025-07-09,18
89,2025-07-10,12
89,2025-07-11,11
89,2025-07-12,6
89,2025-07-13,6
89,2025-07-14,6
89,2025-07-15,8
89,2025-07-16,6
89,2025-07-17,9
89,2025-07-18,15
89,2025-07-19,6
89,2025-07-20,6
89,2025-07-21,6
89,2025-07-22,6
89,2025-07-23,6
89,2025-07-24,13
89,2025-07-25,6
89,2025-07-26,8
89,2025-07-27,13
89,2025-07-28,6
89,2025-07-29,6
89,2025-07-30,6
89,2025-07-31,24
89,2025-08-01,6
89,2025-08-02,6
89,2025-08-03,11
89,2025-08-04,6
89,2025-08-05,11
89,2025-08-06,13
89,2025-08-07,7
89,2025-08-08,6
89,2025-08-09,14
89,2025-08-10,6
89,2025-08-11,9
89,2025-08-12,6
89,2025-08-13,12
89,2025-08-14,16
89,2025-08-15,6
89,2025-08-16,6
89,2025-08-17,22
89,2025-08-18,6
89,2025-08-19,6
89,2025-08-20,14
89,2025-08-21,6
89,2025-08-22,6
89,2025-08-23,6
89,2025-08-24,6
89,2025-08-25,6
89,2025-08-26,6
89,2025-08-27,28
89,2025-08-28,6
89,2025-08-29,6
89,2025-08-30,6
89,2025-08-31,6
89,2025-09-01,6
89,2025-09-02,19
89,2025-09-03,7
89,2025-09-04,6
89,2025-09-05,6
89,2025-09-06,6
89,2025-09-07,7
89,2025-09-08,6
89,2025-09-09,17
89,2025-09-10,12
89,2025-09-11,14
89,2025-09-12,6
89,2025-09-13,15
89,2025-09-14,6
89,2025-09-15,6
89,2025-09-16,6
89,2025-09-17,6
89,2025-09-18,6
89,2025-09-19,6
89,2025-09-20,6
89,2025-09-21,6
89,2025-09-22,6
89,2025-09-23,7
89,2025-09-24,21
89,2025-09-25,6
89,2025-09-26,6
89,2025-09-27,6
89,2025-09-28,6
89,2025-09-29,6
89,2025-09-30,6
89,2025-10-01,6
89,2025-10-02,14
89,2025-10-03,6
89,2025-10-04,6
89,2025-10-05,6
89,2025-10-06,6
89,2025-10-07,6
89,2025-10-08,6
89,2025-10-09,6
89,2025-10-10,6
89,2025-10-11,6
89,2025-10-12,6
89,2025-10-13,6
89,2025-10-14,6
89,2025-10-15,6
89,2025-10-16,6
89,2025-10-17,7
89,2025-10-18,6
898,2021-08-19,18
898,2021-08-20,11
898,2021-08-21,24
898,2021-08-22,6
898,2021-08-23,17
898,2021-08-24,10
898,2021-08-25,30
898,2021-08-26,6
898,2021-08-27,8
898,2021-08-28,18
898,2021-08-29,8
898,2021-08-30,30
898,2021-08-31,13
898,2021-09-01,12
898,2021-09-02,22
898,2021-09-03,13
898,2021-09-04,15
898,2021-09-05,35
898,2021-09-06,12
898,2021-09-07,42
898,2021-09-08,6
898,2021-09-09,38
898,2021-09-10,6
898,2021-09-11,25
898,2021-09-12,18
898,2021-09-13,9
898,2021-09-14,15
898,2021-09-15,6
898,2021-09-16,34
898,2021-09-17,17
898,2021-09-18,43
898,2021-09-19,6
898,2021-09-20,10
898,2021-09-21,31
898,2021-09-22,7
898,2021-09-23,6
898,2021-09-24,18
898,2021-09-25,26
898,2021-09-26,8
898,2021-09-27,8
898,2021-09-28,17
898,2021-09-29,7
898,2021-09-30,16
898,2021-10-01,17
898,2021-10-02,28
898,2021-10-03,18
898,2021-10-04,12
898,2021-10-05,31
898,2021-10-06,15
898,2021-10-07,17
898,2021-10-08,33
898,2021-10-09,9
898,2021-10-10,8
898,2021-10-11,12
898,2021-10-12,18
898,2021-10-13,23
898,2021-10-14,28
898,2021-10-15,10
898,2021-10-16,17
898,2021-10-17,6
898,2021-10-18,8
898,2021-10-19,6
898,2021-10-20,41
898,2021-10-21,23
898,2021-10-22,15
898,2021-10-23,14
898,2021-10-24,6
898,2021-10-25,6
898,2021-10-26,8
898,2021-10-27,36
898,2021-10-28,21
898,2021-10-29,32
898,2021-10-30,19
898,2021-10-31,6
898,2021-11-01,6
898,2021-11-02,13
898,2021-11-03,30
898,2021-11-04,21
898,2021-11-05,35
898,2021-11-06,6
898,2021-11-07,8
898,2021-11-08,6
898,2021-11-09,25
898,2021-11-10,30
898,2021-11-11,26
898,2021-11-12,25
898,2021-11-13,28
898,2021-11-14,6
898,2021-11-15,6
898,2021-11-16,16
898,2021-11-17,15
898,2021-11-18,29
898,2021-11-19,19
898,2021-11-20,13
898,2021-11-21,6
898,2021-11-22,6
898,2021-11-23,21
898,2021-11-24,9
898,2021-11-25,33
898,2021-11-26,24
898,2021-11-27,9
898,2021-11-28,8
898,2021-11-29,6
898,2021-11-30,8
898,2021-12-01,22
898,2021-12-02,11
898,2021-12-03,29
898,2021-12-04,19
898,2021-12-05,9
898,2021-12-06,6
898,2021-12-07,23
898,2021-12-08,10
898,2021-12-09,21
898,2021-12-10,43
898,2021-12-11,9
898,2021-12-12,14
898,2021-12-13,6
898,2021-12-14,12
898,2021-12-15,12
898,2021-12-16,27
898,2021-12-17,6
898,2021-12-18,14
898,2021-12-19,30
898,2021-12-20,15
898,2021-12-21,8
898,2021-12-22,12
898,2021-12-23,12
898,2021-12-24,12
898,2021-12-25,34
898,2021-12-26,24
898,2021-12-27,9
898,2021-12-28,8
898,2021-12-29,16
898,2021-12-30,14
898,2021-12-31,16
898,2022-01-01,16
898,2022-01-02,32
898,2022-01-03,17
898,2022-01-04,11
898,2022-01-05,6
898,2022-01-06,8
898,2022-01-07,38
898,2022-01-08,22
898,2022-01-09,19
898,2022-01-10,20
898,2022-01-11,8
898,2022-01-12,6
898,2022-01-13,6
898,2022-01-14,26
898,2022-01-15,13
898,2022-01-16,41
898,2022-01-17,9
898,2022-01-18,20
898,2022-01-19,6
898,2022-01-20,10
898,2022-01-21,18
898,2022-01-22,46
898,2022-01-23,14
898,2022-01-24,8
898,2022-01-25,19
898,2022-01-26,10
898,2022-01-27,13
898,2022-01-28,33
898,2022-01-29,13
898,2022-01-30,22
898,2022-01-31,8
898,2022-02-01,6
898,2022-02-02,12
898,2022-02-03,9
898,2022-02-04,39
898,2022-02-05,6
898,2022-02-06,38
898,2022-02-07,10
898,2022-02-08,14
898,2022-02-09,8
898,2022-02-10,44
898,2022-02-11,13
898,2022-02-12,19
898,2022-02-13,36
898,2022-02-14,6
898,2022-02-15,10
898,2022-02-16,6
898,2022-02-17,15
898,2022-02-18,16
898,2022-02-19,18
898,2022-02-20,20
898,2022-02-21,10
898,2022-02-22,16
898,2022-02-23,8
898,2022-02-24,10
898,2022-02-25,22
898,2022-02-26,20
898,2022-02-27,7
898,2022-02-28,6
898,2022-03-01,22
898,2022-03-02,6
898,2022-03-03,29
898,2022-03-04,9
898,2022-03-05,20
898,2022-03-06,32
898,2022-03-07,6
898,2022-03-08,8
898,2022-03-09,6
898,2022-03-10,31
898,2022-03-11,6
898,2022-03-12,19
898,2022-03-13,30
898,2022-03-14,8
898,2022-03-15,9
898,2022-03-16,32
898,2022-03-17,16
898,2022-03-18,6
898,2022-03-19,11
898,2022-03-20,29
898,2022-03-21,14
898,2022-03-22,8
898,2022-03-23,16
898,2022-03-24,20
898,2022-03-25,12
898,2022-03-26,16
898,2022-03-27,13
898,2022-03-28,8
898,2022-03-29,13
898,2022-03-30,12
898,2022-03-31,16
898,2022-04-01,11
898,2022-04-02,6
898,2022-04-03,18
898,2022-04-04,28
898,2022-04-05,13
898,2022-04-06,10
898,2022-04-07,26
898,2022-04-08,15
898,2022-04-09,8
898,2022-04-10,22
898,2022-04-11,13
898,2022-04-12,8
898,2022-04-13,6
898,2022-04-14,13
898,2022-04-15,8
898,2022-04-16,14
898,2022-04-17,51
898,2022-04-18,11
898,2022-04-19,17
898,2022-04-20,17
898,2022-04-21,14
898,2022-04-22,8
898,2022-04-23,27
898,2022-04-24,6
898,2022-04-25,32
898,2022-04-26,14
898,2022-04-27,16
898,2022-04-28,13
898,2022-04-29,7
898,2022-04-30,20
898,2022-05-01,14
898,2022-05-02,29
898,2022-05-03,14
898,2022-05-04,7
898,2022-05-05,16
898,2022-05-06,6
898,2022-05-07,8
898,2022-05-08,43
898,2022-05-09,6
898,2022-05-10,13
898,2022-05-11,6
898,2022-05-12,15
898,2022-05-13,9
898,2022-05-14,20
898,2022-05-15,15
898,2022-05-16,13
898,2022-05-17,18
898,2022-05-18,19
898,2022-05-19,18
898,2022-05-20,16
898,2022-05-21,20
898,2022-05-22,11
898,2022-05-23,8
898,2022-05-24,26
898,2022-05-25,31
898,2022-05-26,6
898,2022-05-27,19
898,2022-05-28,13
898,2022-05-29,13
898,2022-05-30,13
898,2022-05-31,22
898,2022-06-01,15
898,2022-06-02,13
898,2022-06-03,15
898,2022-06-04,22
898,2022-06-05,23
898,2022-06-06,19
898,2022-06-07,15
898,2022-06-08,14
898,2022-06-09,6
898,2022-06-10,10
898,2022-06-11,17
898,2022-06-12,17
898,2022-06-13,31
898,2022-06-14,14
898,2022-06-15,11
898,2022-06-16,6
898,2022-06-17,24
898,2022-06-18,28
898,2022-06-19,21
898,2022-06-20,6
898,2022-06-21,19
898,2022-06-22,14
898,2022-06-23,25
898,2022-06-24,6
898,2022-06-25,27
898,2022-06-26,6
898,2022-06-27,20
898,2022-06-28,17
898,2022-06-29,16
898,2022-06-30,6
898,2022-07-01,17
898,2022-07-02,10
898,2022-07-03,7
898,2022-07-04,25
898,2022-07-05,23
898,2022-07-06,14
898,2022-07-07,16
898,2022-07-08,8
898,2022-07-09,23
898,2022-07-10,17
898,2022-07-11,31
898,2022-07-12,18
898,2022-07-13,9
898,2022-07-14,8
898,2022-07-15,17
898,2022-07-16,22
898,2022-07-17,9
898,2022-07-18,28
898,2022-07-19,14
898,2022-07-20,18
898,2022-07-21,6
898,2022-07-22,22
898,2022-07-23,7
898,2022-07-24,17
898,2022-07-25,24
898,2022-07-26,29
898,2022-07-27,6
898,2022-07-28,9
898,2022-07-29,6
898,2022-07-30,26
898,2022-07-31,17
898,2022-08-01,16
898,2022-08-02,26
898,2022-08-03,9
898,2022-08-04,6
898,2022-08-05,6
898,2022-08-06,16
898,2022-08-07,19
898,2022-08-08,22
898,2022-08-09,23
898,2022-08-10,20
898,2022-08-11,6
898,2022-08-12,9
898,2022-08-13,20
898,2022-08-14,39
898,2022-08-15,15
898,2022-08-16,39
898,2022-08-17,17
898,2022-08-18,9
898,2022-08-19,10
898,2022-08-20,10
898,2022-08-21,18
898,2022-08-22,17
898,2022-08-23,6
898,2022-08-24,24
898,2022-08-25,6
898,2022-08-26,19
898,2022-08-27,15
898,2022-08-28,16
898,2022-08-29,15
898,2022-08-30,14
898,2022-08-31,17
898,2022-09-01,12
898,2022-09-02,6
898,2022-09-03,23
898,2022-09-04,14
898,2022-09-05,11
898,2022-09-06,18
898,2022-09-07,6
898,2022-09-08,18
898,2022-09-09,24
898,2022-09-10,12
898,2022-09-11,22
898,2022-09-12,16
898,2022-09-13,18
898,2022-09-14,6
898,2022-09-15,12
898,2022-09-16,9
898,2022-09-17,6
898,2022-09-18,21
898,2022-09-19,31
898,2022-09-20,9
898,2022-09-21,27
898,2022-09-22,14
898,2022-09-23,8
898,2022-09-24,10
898,2022-09-25,14
898,2022-09-26,21
898,2022-09-27,6
898,2022-09-28,11
898,2022-09-29,7
898,2022-09-30,17
898,2022-10-01,9
898,2022-10-02,36
898,2022-10-03,6
898,2022-10-04,10
898,2022-10-05,6
898,2022-10-06,23
898,2022-10-07,12
898,2022-10-08,18
898,2022-10-09,40
898,2022-10-10,26
898,2022-10-11,6
898,2022-10-12,17
898,2022-10-13,9
898,2022-10-14,26
898,2022-10-15,15
898,2022-10-16,17
898,2022-10-17,31
898,2022-10-18,6
898,2022-10-19,13
898,2022-10-20,21
898,2022-10-21,8
898,2022-10-22,19
898,2022-10-23,27
898,2022-10-24,12
898,2022-10-25,24
898,2022-10-26,6
898,2022-10-27,6
898,2022-10-28,10
898,2022-10-29,26
898,2022-10-30,20
