Date Key,Traffic Source,Spend
2024-12-24,Social,154.24
2024-12-25,Direct,0.0
2024-12-25,Email,11.59
2024-12-25,Organic Search,0.0
2024-12-25,Paid Search,1313.16
2024-12-25,Referral,52.42
2024-12-25,Social,371.49
2024-12-26,Direct,0.0
2024-12-26,Email,8.54
2024-12-26,Organic Search,0.0
2024-12-26,Paid Search,1343.72
2024-12-26,Referral,77.16
2024-12-26,Social,295.41
2024-12-27,Direct,0.0
2024-12-27,Email,5.23
2024-12-27,Organic Search,0.0
2024-12-27,Paid Search,893.59
2024-12-27,Referral,38.49
2024-12-27,Social,828.02
2024-12-28,Direct,0.0
2024-12-28,Email,2.87
2024-12-28,Organic Search,0.0
2024-12-28,Paid Search,558.14
2024-12-28,Referral,107.54
2024-12-28,Social,151.69
2024-12-29,Direct,0.0
2024-12-29,Email,3.32
2024-12-29,Organic Search,0.0
2024-12-29,Paid Search,291.74
2024-12-29,Referral,47.95
2024-12-29,Social,752.6
2024-12-30,Direct,0.0
2024-12-30,Email,5.61
2024-12-30,Organic Search,0.0
2024-12-30,Paid Search,659.67
2024-12-30,Referral,40.51
2024-12-30,Social,482.18
2024-12-31,Direct,0.0
2024-12-31,Email,5.11
2024-12-31,Organic Search,0.0
2024-12-31,Paid Search,381.63
2024-12-31,Referral,2.66
2024-12-31,Social,235.92
2025-01-01,Direct,0.0
2025-01-01,Email,10.58
2025-01-01,Organic Search,0.0
2025-01-01,Paid Search,821.51
2025-01-01,Referral,30.66
2025-01-01,Social,644.3
2025-01-02,Direct,0.0
2025-01-02,Email,4.41
2025-01-02,Organic Search,0.0
2025-01-02,Paid Search,629.53
2025-01-02,Referral,11.99
2025-01-02,Social,329.26
2025-01-03,Direct,0.0
2025-01-03,Email,7.13
2025-01-03,Organic Search,0.0
2025-01-03,Paid Search,536.52
2025-01-03,Referral,51.38
2025-01-03,Social,758.97
2025-01-04,Direct,0.0
2025-01-04,Email,11.12
2025-01-04,Organic Search,0.0
2025-01-04,Paid Search,1411.69
2025-01-04,Referral,20.88
2025-01-04,Social,292.7
2025-01-05,Direct,0.0
2025-01-05,Email,8.22
2025-01-05,Organic Search,0.0
2025-01-05,Paid Search,576.67
2025-01-05,Referral,66.27
2025-01-05,Social,360.59
2025-01-06,Direct,0.0
2025-01-06,Email,6.09
2025-01-06,Organic Search,0.0
2025-01-06,Paid Search,894.05
2025-01-06,Referral,21.11
2025-01-06,Social,151.11
2025-01-07,Direct,0.0
2025-01-07,Email,10.48
2025-01-07,Organic Search,0.0
2025-01-07,Paid Search,740.83
2025-01-07,Referral,17.78
2025-01-07,Social,263.91
2025-01-08,Direct,0.0
2025-01-08,Email,7.56
2025-01-08,Organic Search,0.0
2025-01-08,Paid Search,1161.36
2025-01-08,Referral,27.04
2025-01-08,Social,353.29
2025-01-09,Direct,0.0
2025-01-09,Email,4.98
2025-01-09,Organic Search,0.0
2025-01-09,Paid Search,343.54
2025-01-09,Referral,87.54
2025-01-09,Social,129.59
2025-01-10,Direct,0.0
2025-01-10,Email,6.27
2025-01-10,Organic Search,0.0
2025-01-10,Paid Search,991.39
2025-01-10,Referral,55.34
2025-01-10,Social,248.17
2025-01-11,Direct,0.0
2025-01-11,Email,5.76
2025-01-11,Organic Search,0.0
2025-01-11,Paid Search,354.11
2025-01-11,Referral,39.18
2025-01-11,Social,668.94
2025-01-12,Direct,0.0
2025-01-12,Email,1.64
2025-01-12,Organic Search,0.0
2025-01-12,Paid Search,1029.02
2025-01-12,Referral,29.41
2025-01-12,Social,277.57
2025-01-13,Direct,0.0
2025-01-13,Email,12.05
2025-01-13,Organic Search,0.0
2025-01-13,Paid Search,472.8
2025-01-13,Referral,35.39
2025-01-13,Social,542.31
2025-01-14,Direct,0.0
2025-01-14,Email,5.91
2025-01-14,Organic Search,0.0
2025-01-14,Paid Search,434.12
2025-01-14,Referral,7.31
2025-01-14,Social,143.95
2025-01-15,Direct,0.0
2025-01-15,Email,2.9
2025-01-15,Organic Search,0.0
2025-01-15,Paid Search,288.56
2025-01-15,Referral,56.61
2025-01-15,Social,185.99
2025-01-16,Direct,0.0
2025-01-16,Email,7.66
2025-01-16,Organic Search,0.0
2025-01-16,Paid Search,722.59
2025-01-16,Referral,50.34
2025-01-16,Social,161.82
2025-01-17,Direct,0.0
2025-01-17,Email,7.79
2025-01-17,Organic Search,0.0
2025-01-17,Paid Search,1164.96
2025-01-17,Referral,44.95
2025-01-17,Social,826.27
2025-01-18,Direct,0.0
2025-01-18,Email,4.99
2025-01-18,Organic Search,0.0
2025-01-18,Paid Search,742.74
2025-01-18,Referral,9.39
2025-01-18,Social,186.06
2025-01-19,Direct,0.0
2025-01-19,Email,4.97
2025-01-19,Organic Search,0.0
2025-01-19,Paid Search,899.53
2025-01-19,Referral,54.04
2025-01-19,Social,292.42
2025-01-20,Direct,0.0
2025-01-20,Email,1.02
2025-01-20,Organic Search,0.0
2025-01-20,Paid Search,2003.31
2025-01-20,Referral,32.1
2025-01-20,Social,306.5
2025-01-21,Direct,0.0
2025-01-21,Email,2.71
2025-01-21,Organic Search,0.0
2025-01-21,Paid Search,429.38
2025-01-21,Referral,20.73
2025-01-21,Social,246.37
2025-01-22,Direct,0.0
2025-01-22,Email,4.19
2025-01-22,Organic Search,0.0
2025-01-22,Paid Search,453.87
2025-01-22,Referral,12.19
2025-01-22,Social,150.71
2025-01-23,Direct,0.0
2025-01-23,Email,7.77
2025-01-23,Organic Search,0.0
2025-01-23,Paid Search,1352.98
2025-01-23,Referral,114.34
2025-01-23,Social,246.81
2025-01-24,Direct,0.0
2025-01-24,Email,1.28
2025-01-24,Organic Search,0.0
2025-01-24,Paid Search,946.39
2025-01-24,Referral,59.6
2025-01-24,Social,404.99
2025-01-25,Direct,0.0
2025-01-25,Email,2.06
2025-01-25,Organic Search,0.0
2025-01-25,Paid Search,678.23
2025-01-25,Referral,41.63
2025-01-25,Social,661.85
2025-01-26,Direct,0.0
2025-01-26,Email,5.8
2025-01-26,Organic Search,0.0
2025-01-26,Paid Search,860.05
2025-01-26,Referral,14.12
2025-01-26,Social,98.44
2025-01-27,Direct,0.0
2025-01-27,Email,3.87
2025-01-27,Organic Search,0.0
2025-01-27,Paid Search,1107.96
2025-01-27,Referral,89.15
2025-01-27,Social,207.12
2025-01-28,Direct,0.0
2025-01-28,Email,11.39
2025-01-28,Organic Search,0.0
2025-01-28,Paid Search,271.73
2025-01-28,Referral,39.78
2025-01-28,Social,119.35
2025-01-29,Direct,0.0
2025-01-29,Email,24.97
2025-01-29,Organic Search,0.0
2025-01-29,Paid Search,516.68
2025-01-29,Referral,18.2
2025-01-29,Social,887.25
2025-01-30,Direct,0.0
2025-01-30,Email,3.36
2025-01-30,Organic Search,0.0
2025-01-30,Paid Search,1252.02
2025-01-30,Referral,17.38
2025-01-30,Social,241.3
2025-01-31,Direct,0.0
2025-01-31,Email,2.19
2025-01-31,Organic Search,0.0
2025-01-31,Paid Search,340.77
2025-01-31,Referral,17.35
2025-01-31,Social,667.03
2025-02-01,Direct,0.0
2025-02-01,Email,5.68
2025-02-01,Organic Search,0.0
2025-02-01,Paid Search,861.84
2025-02-01,Referral,51.31
2025-02-01,Social,408.13
2025-02-02,Direct,0.0
2025-02-02,Email,6.32
2025-02-02,Organic Search,0.0
2025-02-02,Paid Search,667.15
2025-02-02,Referral,15.48
2025-02-02,Social,307.79
2025-02-03,Direct,0.0
2025-02-03,Email,8.13
2025-02-03,Organic Search,0.0
2025-02-03,Paid Search,440.14
2025-02-03,Referral,43.56
2025-02-03,Social,388.54
2025-02-04,Direct,0.0
2025-02-04,Email,16.63
2025-02-04,Organic Search,0.0
2025-02-04,Paid Search,571.62
2025-02-04,Referral,15.03
2025-02-04,Social,163.03
2025-02-05,Direct,0.0
2025-02-05,Email,4.46
2025-02-05,Organic Search,0.0
2025-02-05,Paid Search,1235.99
2025-02-05,Referral,64.39
2025-02-05,Social,339.34
2025-02-06,Direct,0.0
2025-02-06,Email,4.02
2025-02-06,Organic Search,0.0
2025-02-06,Paid Search,473.42
2025-02-06,Referral,33.37
2025-02-06,Social,240.43
2025-02-07,Direct,0.0
2025-02-07,Email,3.64
2025-02-07,Organic Search,0.0
2025-02-07,Paid Search,574.27
2025-02-07,Referral,116.42
2025-02-07,Social,531.29
2025-02-08,Direct,0.0
2025-02-08,Email,3.43
2025-02-08,Organic Search,0.0
2025-02-08,Paid Search,1199.26
2025-02-08,Referral,31.72
2025-02-08,Social,654.03
2025-02-09,Direct,0.0
2025-02-09,Email,6.11
2025-02-09,Organic Search,0.0
2025-02-09,Paid Search,1390.17
2025-02-09,Referral,18.94
2025-02-09,Social,476.7
2025-02-10,Direct,0.0
2025-02-10,Email,1.78
2025-02-10,Organic Search,0.0
2025-02-10,Paid Search,791.57
2025-02-10,Referral,32.12
2025-02-10,Social,479.57
2025-02-11,Direct,0.0
2025-02-11,Email,2.88
2025-02-11,Organic Search,0.0
2025-02-11,Paid Search,721.07
2025-02-11,Referral,57.73
2025-02-11,Social,298.74
2025-02-12,Direct,0.0
2025-02-12,Email,5.06
2025-02-12,Organic Search,0.0
2025-02-12,Paid Search,573.7
2025-02-12,Referral,34.46
2025-02-12,Social,373.92
2025-02-13,Direct,0.0
2025-02-13,Email,7.05
2025-02-13,Organic Search,0.0
2025-02-13,Paid Search,612.12
2025-02-13,Referral,25.33
2025-02-13,Social,167.47
2025-02-14,Direct,0.0
2025-02-14,Email,4.16
2025-02-14,Organic Search,0.0
2025-02-14,Paid Search,975.14
2025-02-14,Referral,34.48
2025-02-14,Social,93.05
2025-02-15,Direct,0.0
2025-02-15,Email,4.66
2025-02-15,Organic Search,0.0
2025-02-15,Paid Search,1033.6
2025-02-15,Referral,44.93
2025-02-15,Social,586.14
2025-02-16,Direct,0.0
2025-02-16,Email,5.64
2025-02-16,Organic Search,0.0
2025-02-16,Paid Search,337.48
2025-02-16,Referral,14.43
2025-02-16,Social,170.83
2025-02-17,Direct,0.0
2025-02-17,Email,6.04
2025-02-17,Organic Search,0.0
2025-02-17,Paid Search,680.74
2025-02-17,Referral,87.59
2025-02-17,Social,364.53
2025-02-18,Direct,0.0
2025-02-18,Email,3.59
2025-02-18,Organic Search,0.0
2025-02-18,Paid Search,1023.15
2025-02-18,Referral,103.63
2025-02-18,Social,477.18
2025-02-19,Direct,0.0
2025-02-19,Email,3.8
2025-02-19,Organic Search,0.0
2025-02-19,Paid Search,920.1
2025-02-19,Referral,9.45
2025-02-19,Social,844.39
2025-02-20,Direct,0.0
2025-02-20,Email,3.64
2025-02-20,Organic Search,0.0
2025-02-20,Paid Search,299.96
2025-02-20,Referral,61.22
2025-02-20,Social,288.6
2025-02-21,Direct,0.0
2025-02-21,Email,10.16
2025-02-21,Organic Search,0.0
2025-02-21,Paid Search,690.72
2025-02-21,Referral,38.66
2025-02-21,Social,151.12
2025-02-22,Direct,0.0
2025-02-22,Email,3.78
2025-02-22,Organic Search,0.0
2025-02-22,Paid Search,400.69
2025-02-22,Referral,24.11
2025-02-22,Social,188.86
2025-02-23,Direct,0.0
2025-02-23,Email,3.36
2025-02-23,Organic Search,0.0
2025-02-23,Paid Search,1948.11
2025-02-23,Referral,87.31
2025-02-23,Social,970.97
2025-02-24,Direct,0.0
2025-02-24,Email,10.85
2025-02-24,Organic Search,0.0
2025-02-24,Paid Search,498.55
2025-02-24,Referral,36.91
2025-02-24,Social,289.79
2025-02-25,Direct,0.0
2025-02-25,Email,9.08
2025-02-25,Organic Search,0.0
2025-02-25,Paid Search,710.17
2025-02-25,Referral,36.38
2025-02-25,Social,235.88
2025-02-26,Direct,0.0
2025-02-26,Email,6.65
2025-02-26,Organic Search,0.0
2025-02-26,Paid Search,825.3
2025-02-26,Referral,57.29
2025-02-26,Social,435.68
2025-02-27,Direct,0.0
2025-02-27,Email,5.15
2025-02-27,Organic Search,0.0
2025-02-27,Paid Search,1126.71
2025-02-27,Referral,52.09
2025-02-27,Social,103.17
2025-02-28,Direct,0.0
2025-02-28,Email,10.27
2025-02-28,Organic Search,0.0
2025-02-28,Paid Search,1291.02
2025-02-28,Referral,35.63
2025-02-28,Social,302.12
2025-03-01,Direct,0.0
2025-03-01,Email,2.45
2025-03-01,Organic Search,0.0
2025-03-01,Paid Search,899.86
2025-03-01,Referral,48.29
2025-03-01,Social,144.18
2025-03-02,Direct,0.0
2025-03-02,Email,3.43
2025-03-02,Organic Search,0.0
2025-03-02,Paid Search,1083.8
2025-03-02,Referral,74.04
2025-03-02,Social,545.74
2025-03-03,Direct,0.0
2025-03-03,Email,18.13
2025-03-03,Organic Search,0.0
2025-03-03,Paid Search,887.52
2025-03-03,Referral,20.17
2025-03-03,Social,121.75
2025-03-04,Direct,0.0
2025-03-04,Email,7.02
2025-03-04,Organic Search,0.0
2025-03-04,Paid Search,930.39
2025-03-04,Referral,54.08
2025-03-04,Social,152.16
2025-03-05,Direct,0.0
2025-03-05,Email,9.1
2025-03-05,Organic Search,0.0
2025-03-05,Paid Search,1049.78
2025-03-05,Referral,14.56
2025-03-05,Social,257.63
2025-03-06,Direct,0.0
2025-03-06,Email,4.54
2025-03-06,Organic Search,0.0
2025-03-06,Paid Search,1004.26
2025-03-06,Referral,14.67
2025-03-06,Social,263.83
2025-03-07,Direct,0.0
2025-03-07,Email,7.7
2025-03-07,Organic Search,0.0
2025-03-07,Paid Search,992.33
2025-03-07,Referral,16.29
2025-03-07,Social,236.02
2025-03-08,Direct,0.0
2025-03-08,Email,3.18
2025-03-08,Organic Search,0.0
2025-03-08,Paid Search,669.89
2025-03-08,Referral,90.5
2025-03-08,Social,306.33
2025-03-09,Direct,0.0
2025-03-09,Email,2.61
2025-03-09,Organic Search,0.0
2025-03-09,Paid Search,1181.92
2025-03-09,Referral,1.86
2025-03-09,Social,422.25
2025-03-10,Direct,0.0
2025-03-10,Email,10.79
2025-03-10,Organic Search,0.0
2025-03-10,Paid Search,437.25
2025-03-10,Referral,69.71
2025-03-10,Social,190.67
2025-03-11,Direct,0.0
2025-03-11,Email,4.0
2025-03-11,Organic Search,0.0
2025-03-11,Paid Search,641.31
2025-03-11,Referral,51.52
2025-03-11,Social,294.99
2025-03-12,Direct,0.0
2025-03-12,Email,3.12
2025-03-12,Organic Search,0.0
2025-03-12,Paid Search,506.99
2025-03-12,Referral,49.69
2025-03-12,Social,130.79
2025-03-13,Direct,0.0
2025-03-13,Email,2.5
2025-03-13,Organic Search,0.0
2025-03-13,Paid Search,974.83
2025-03-13,Referral,39.56
2025-03-13,Social,123.65
2025-03-14,Direct,0.0
2025-03-14,Email,1.45
2025-03-14,Organic Search,0.0
2025-03-14,Paid Search,650.01
2025-03-14,Referral,2.94
2025-03-14,Social,353.01
2025-03-15,Direct,0.0
2025-03-15,Email,0.85
2025-03-15,Organic Search,0.0
2025-03-15,Paid Search,1126.35
2025-03-15,Referral,18.76
2025-03-15,Social,418.77
2025-03-16,Direct,0.0
2025-03-16,Email,3.51
2025-03-16,Organic Search,0.0
2025-03-16,Paid Search,1162.36
2025-03-16,Referral,81.62
2025-03-16,Social,250.46
2025-03-17,Direct,0.0
2025-03-17,Email,7.54
2025-03-17,Organic Search,0.0
2025-03-17,Paid Search,545.93
2025-03-17,Referral,52.79
2025-03-17,Social,854.37
2025-03-18,Direct,0.0
2025-03-18,Email,5.95
2025-03-18,Organic Search,0.0
2025-03-18,Paid Search,345.0
2025-03-18,Referral,47.39
2025-03-18,Social,367.09
2025-03-19,Direct,0.0
2025-03-19,Email,13.45
2025-03-19,Organic Search,0.0
2025-03-19,Paid Search,1381.98
2025-03-19,Referral,14.8
2025-03-19,Social,480.33
2025-03-20,Direct,0.0
2025-03-20,Email,4.86
2025-03-20,Organic Search,0.0
2025-03-20,Paid Search,1040.78
2025-03-20,Referral,43.37
2025-03-20,Social,463.07
2025-03-21,Direct,0.0
2025-03-21,Email,3.18
2025-03-21,Organic Search,0.0
2025-03-21,Paid Search,591.85
2025-03-21,Referral,31.43
2025-03-21,Social,330.67
2025-03-22,Direct,0.0
2025-03-22,Email,3.94
2025-03-22,Organic Search,0.0
2025-03-22,Paid Search,595.48
2025-03-22,Referral,77.19
2025-03-22,Social,374.0
2025-03-23,Direct,0.0
2025-03-23,Email,3.28
2025-03-23,Organic Search,0.0
2025-03-23,Paid Search,559.4
2025-03-23,Referral,7.93
2025-03-23,Social,509.29
2025-03-24,Direct,0.0
2025-03-24,Email,4.2
2025-03-24,Organic Search,0.0
2025-03-24,Paid Search,875.86
2025-03-24,Referral,119.32
2025-03-24,Social,161.65
2025-03-25,Direct,0.0
2025-03-25,Email,12.31
2025-03-25,Organic Search,0.0
2025-03-25,Paid Search,318.54
2025-03-25,Referral,19.82
2025-03-25,Social,186.26
2025-03-26,Direct,0.0
2025-03-26,Email,10.93
2025-03-26,Organic Search,0.0
2025-03-26,Paid Search,895.51
2025-03-26,Referral,128.31
2025-03-26,Social,372.49
2025-03-27,Direct,0.0
2025-03-27,Email,3.02
2025-03-27,Organic Search,0.0
2025-03-27,Paid Search,1481.52
2025-03-27,Referral,35.72
2025-03-27,Social,218.06
2025-03-28,Direct,0.0
2025-03-28,Email,7.82
2025-03-28,Organic Search,0.0
2025-03-28,Paid Search,402.67
2025-03-28,Referral,48.79
2025-03-28,Social,412.73
2025-03-29,Direct,0.0
2025-03-29,Email,1.29
2025-03-29,Organic Search,0.0
2025-03-29,Paid Search,758.16
2025-03-29,Referral,30.15
2025-03-29,Social,264.15
2025-03-30,Direct,0.0
2025-03-30,Email,3.03
2025-03-30,Organic Search,0.0
2025-03-30,Paid Search,1346.17
2025-03-30,Referral,15.27
2025-03-30,Social,1291.46
2025-03-31,Direct,0.0
2025-03-31,Email,3.6
2025-03-31,Organic Search,0.0
2025-03-31,Paid Search,926.21
2025-03-31,Referral,33.88
2025-03-31,Social,295.66
2025-04-01,Direct,0.0
2025-04-01,Email,3.57
2025-04-01,Organic Search,0.0
2025-04-01,Paid Search,1331.03
2025-04-01,Referral,9.93
2025-04-01,Social,67.74
2025-04-02,Direct,0.0
2025-04-02,Email,5.49
2025-04-02,Organic Search,0.0
2025-04-02,Paid Search,586.86
2025-04-02,Referral,29.72
2025-04-02,Social,747.38
2025-04-03,Direct,0.0
2025-04-03,Email,4.47
2025-04-03,Organic Search,0.0
2025-04-03,Paid Search,709.15
2025-04-03,Referral,79.97
2025-04-03,Social,373.53
2025-04-04,Direct,0.0
2025-04-04,Email,4.41
2025-04-04,Organic Search,0.0
2025-04-04,Paid Search,685.73
2025-04-04,Referral,21.97
2025-04-04,Social,371.87
2025-04-05,Direct,0.0
2025-04-05,Email,4.6
2025-04-05,Organic Search,0.0
2025-04-05,Paid Search,2067.74
2025-04-05,Referral,103.58
2025-04-05,Social,205.24
2025-04-06,Direct,0.0
2025-04-06,Email,7.05
2025-04-06,Organic Search,0.0
2025-04-06,Paid Search,711.97
2025-04-06,Referral,7.62
2025-04-06,Social,336.87
2025-04-07,Direct,0.0
2025-04-07,Email,20.1
2025-04-07,Organic Search,0.0
2025-04-07,Paid Search,861.47
2025-04-07,Referral,35.1
2025-04-07,Social,371.5
2025-04-08,Direct,0.0
2025-04-08,Email,5.06
2025-04-08,Organic Search,0.0
2025-04-08,Paid Search,269.41
2025-04-08,Referral,53.95
2025-04-08,Social,366.36
2025-04-09,Direct,0.0
2025-04-09,Email,12.81
2025-04-09,Organic Search,0.0
2025-04-09,Paid Search,789.71
2025-04-09,Referral,34.99
2025-04-09,Social,317.11
2025-04-10,Direct,0.0
2025-04-10,Email,12.39
2025-04-10,Organic Search,0.0
2025-04-10,Paid Search,788.7
2025-04-10,Referral,78.33
2025-04-10,Social,537.21
2025-04-11,Direct,0.0
2025-04-11,Email,3.43
2025-04-11,Organic Search,0.0
2025-04-11,Paid Search,1577.09
2025-04-11,Referral,26.02
2025-04-11,Social,587.08
2025-04-12,Direct,0.0
2025-04-12,Email,0.95
2025-04-12,Organic Search,0.0
2025-04-12,Paid Search,1186.65
2025-04-12,Referral,18.37
2025-04-12,Social,486.54
2025-04-13,Direct,0.0
2025-04-13,Email,5.38
2025-04-13,Organic Search,0.0
2025-04-13,Paid Search,489.76
2025-04-13,Referral,9.23
2025-04-13,Social,193.87
2025-04-14,Direct,0.0
2025-04-14,Email,3.92
2025-04-14,Organic Search,0.0
2025-04-14,Paid Search,879.62
2025-04-14,Referral,21.84
2025-04-14,Social,104.92
2025-04-15,Direct,0.0
2025-04-15,Email,4.47
2025-04-15,Organic Search,0.0
2025-04-15,Paid Search,906.27
2025-04-15,Referral,50.63
2025-04-15,Social,382.71
2025-04-16,Direct,0.0
2025-04-16,Email,8.19
2025-04-16,Organic Search,0.0
2025-04-16,Paid Search,510.31
2025-04-16,Referral,23.95
2025-04-16,Social,749.62
2025-04-17,Direct,0.0
2025-04-17,Email,8.48
2025-04-17,Organic Search,0.0
2025-04-17,Paid Search,817.83
2025-04-17,Referral,48.65
2025-04-17,Social,275.38
2025-04-18,Direct,0.0
2025-04-18,Email,9.99
2025-04-18,Organic Search,0.0
2025-04-18,Paid Search,878.83
2025-04-18,Referral,113.48
2025-04-18,Social,293.68
2025-04-19,Direct,0.0
2025-04-19,Email,10.72
2025-04-19,Organic Search,0.0
2025-04-19,Paid Search,818.17
2025-04-19,Referral,63.3
2025-04-19,Social,439.54
2025-04-20,Direct,0.0
2025-04-20,Email,12.49
2025-04-20,Organic Search,0.0
2025-04-20,Paid Search,760.72
2025-04-20,Referral,60.31
2025-04-20,Social,246.62
2025-04-21,Direct,0.0
2025-04-21,Email,12.76
2025-04-21,Organic Search,0.0
2025-04-21,Paid Search,1538.78
2025-04-21,Referral,26.7
2025-04-21,Social,304.33
2025-04-22,Direct,0.0
2025-04-22,Email,7.82
2025-04-22,Organic Search,0.0
2025-04-22,Paid Search,724.06
2025-04-22,Referral,111.41
2025-04-22,Social,219.25
2025-04-23,Direct,0.0
2025-04-23,Email,2.83
2025-04-23,Organic Search,0.0
2025-04-23,Paid Search,1059.48
2025-04-23,Referral,25.6
2025-04-23,Social,532.87
2025-04-24,Direct,0.0
2025-04-24,Email,2.7
2025-04-24,Organic Search,0.0
2025-04-24,Paid Search,501.07
2025-04-24,Referral,40.06
2025-04-24,Social,679.18
2025-04-25,Direct,0.0
2025-04-25,Email,5.44
2025-04-25,Organic Search,0.0
2025-04-25,Paid Search,1131.49
2025-04-25,Referral,79.36
2025-04-25,Social,352.97
2025-04-26,Direct,0.0
2025-04-26,Email,1.49
2025-04-26,Organic Search,0.0
2025-04-26,Paid Search,1430.65
2025-04-26,Referral,57.79
2025-04-26,Social,339.95
2025-04-27,Direct,0.0
2025-04-27,Email,5.62
2025-04-27,Organic Search,0.0
2025-04-27,Paid Search,1221.28
2025-04-27,Referral,25.84
2025-04-27,Social,355.21
2025-04-28,Direct,0.0
2025-04-28,Email,3.2
2025-04-28,Organic Search,0.0
2025-04-28,Paid Search,695.45
2025-04-28,Referral,36.23
2025-04-28,Social,451.91
2025-04-29,Direct,0.0
2025-04-29,Email,11.81
2025-04-29,Organic Search,0.0
2025-04-29,Paid Search,1313.05
2025-04-29,Referral,56.5
2025-04-29,Social,322.58
2025-04-30,Direct,0.0
2025-04-30,Email,3.38
2025-04-30,Organic Search,0.0
2025-04-30,Paid Search,1444.46
2025-04-30,Referral,6.97
2025-04-30,Social,332.23
2025-05-01,Direct,0.0
2025-05-01,Email,1.46
2025-05-01,Organic Search,0.0
2025-05-01,Paid Search,455.68
2025-05-01,Referral,142.31
2025-05-01,Social,261.51
2025-05-02,Direct,0.0
2025-05-02,Email,8.06
2025-05-02,Organic Search,0.0
2025-05-02,Paid Search,913.21
2025-05-02,Referral,24.4
2025-05-02,Social,572.9
2025-05-03,Direct,0.0
2025-05-03,Email,4.51
2025-05-03,Organic Search,0.0
2025-05-03,Paid Search,1246.23
2025-05-03,Referral,31.79
2025-05-03,Social,196.24
2025-05-04,Direct,0.0
2025-05-04,Email,6.08
2025-05-04,Organic Search,0.0
2025-05-04,Paid Search,844.93
2025-05-04,Referral,21.97
2025-05-04,Social,77.74
2025-05-05,Direct,0.0
2025-05-05,Email,9.4
2025-05-05,Organic Search,0.0
2025-05-05,Paid Search,1379.84
2025-05-05,Referral,33.6
2025-05-05,Social,371.45
2025-05-06,Direct,0.0
2025-05-06,Email,3.47
2025-05-06,Organic Search,0.0
2025-05-06,Paid Search,979.75
2025-05-06,Referral,43.81
2025-05-06,Social,353.8
2025-05-07,Direct,0.0
2025-05-07,Email,1.87
2025-05-07,Organic Search,0.0
2025-05-07,Paid Search,885.67
2025-05-07,Referral,50.71
2025-05-07,Social,476.37
2025-05-08,Direct,0.0
2025-05-08,Email,7.54
2025-05-08,Organic Search,0.0
2025-05-08,Paid Search,820.54
2025-05-08,Referral,9.73
2025-05-08,Social,743.04
2025-05-09,Direct,0.0
2025-05-09,Email,3.75
2025-05-09,Organic Search,0.0
2025-05-09,Paid Search,1113.85
2025-05-09,Referral,21.71
2025-05-09,Social,853.57
2025-05-10,Direct,0.0
2025-05-10,Email,3.09
2025-05-10,Organic Search,0.0
2025-05-10,Paid Search,506.61
2025-05-10,Referral,81.53
2025-05-10,Social,405.26
2025-05-11,Direct,0.0
2025-05-11,Email,8.77
2025-05-11,Organic Search,0.0
2025-05-11,Paid Search,481.43
2025-05-11,Referral,8.12
2025-05-11,Social,460.44
2025-05-12,Direct,0.0
2025-05-12,Email,1.79
2025-05-12,Organic Search,0.0
2025-05-12,Paid Search,351.06
2025-05-12,Referral,26.97
2025-05-12,Social,541.12
2025-05-13,Direct,0.0
2025-05-13,Email,5.69
2025-05-13,Organic Search,0.0
2025-05-13,Paid Search,1578.55
2025-05-13,Referral,9.85
2025-05-13,Social,465.14
2025-05-14,Direct,0.0
2025-05-14,Email,15.76
2025-05-14,Organic Search,0.0
2025-05-14,Paid Search,1008.52
2025-05-14,Referral,106.72
2025-05-14,Social,154.07
2025-05-15,Direct,0.0
2025-05-15,Email,2.88
2025-05-15,Organic Search,0.0
2025-05-15,Paid Search,771.77
2025-05-15,Referral,33.73
2025-05-15,Social,698.65
2025-05-16,Direct,0.0
2025-05-16,Email,9.27
2025-05-16,Organic Search,0.0
2025-05-16,Paid Search,1520.7
2025-05-16,Referral,11.46
2025-05-16,Social,520.38
2025-05-17,Direct,0.0
2025-05-17,Email,1.9
2025-05-17,Organic Search,0.0
2025-05-17,Paid Search,715.84
2025-05-17,Referral,24.65
2025-05-17,Social,783.48
2025-05-18,Direct,0.0
2025-05-18,Email,6.94
2025-05-18,Organic Search,0.0
2025-05-18,Paid Search,459.51
2025-05-18,Referral,73.58
2025-05-18,Social,251.45
2025-05-19,Direct,0.0
2025-05-19,Email,4.7
2025-05-19,Organic Search,0.0
2025-05-19,Paid Search,502.63
2025-05-19,Referral,29.76
2025-05-19,Social,193.93
2025-05-20,Direct,0.0
2025-05-20,Email,3.27
2025-05-20,Organic Search,0.0
2025-05-20,Paid Search,1071.2
2025-05-20,Referral,141.38
2025-05-20,Social,265.49
2025-05-21,Direct,0.0
2025-05-21,Email,8.74
2025-05-21,Organic Search,0.0
2025-05-21,Paid Search,704.59
2025-05-21,Referral,98.76
2025-05-21,Social,625.36
2025-05-22,Direct,0.0
2025-05-22,Email,9.79
2025-05-22,Organic Search,0.0
2025-05-22,Paid Search,552.6
2025-05-22,Referral,155.1
2025-05-22,Social,269.49
2025-05-23,Direct,0.0
2025-05-23,Email,5.05
2025-05-23,Organic Search,0.0
2025-05-23,Paid Search,1330.53
2025-05-23,Referral,53.35
2025-05-23,Social,164.71
2025-05-24,Direct,0.0
2025-05-24,Email,8.7
2025-05-24,Organic Search,0.0
2025-05-24,Paid Search,482.1
2025-05-24,Referral,23.89
2025-05-24,Social,111.46
2025-05-25,Direct,0.0
2025-05-25,Email,2.74
