,id,title,album,all_artists,artist_tags,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
205,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Reckless (30th Anniversary / Deluxe Edition),'Bryan Adams',"'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock'",85,1984-11-05,False,0.508,0.834,2,-6.205,1,0.0183,0.0,0.0732,0.774,139.131,216053,4
206,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Future Nostalgia,"'Dua Lipa', 'DaBaby'","'dance pop', 'pop', 'uk pop', 'hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap'",85,2020-03-27,False,0.702,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203064,4
207,6lanRgr6wXibZr8KgzXxBl,a thousand years,A Thousand Years,'Christina Perri','pop',85,2011-10-18,False,0.421,0.407,10,-7.445,1,0.309,0.000961,0.11,0.161,139.028,285120,3
208,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,ASTROWORLD,'Travis Scott',"'hip hop', 'rap', 'slap house'",85,2018-08-03,False,0.763,0.628,11,-5.85,1,0.0531,0.0,0.114,0.193,140.958,190557,4
209,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),"'Pitbull', 'Kesha'","'dance pop', 'miami hip hop', 'pop', 'dance pop', 'pop'",85,2012,False,0.581,0.963,11,-4.087,1,0.0295,0.0,0.139,0.788,129.992,204160,4
210,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,17,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",85,2017-08-25,True,0.734,0.57,7,-7.066,0,0.847,2.14e-05,0.112,0.689,129.953,95467,4
211,3jjujdWJ72nww5eGnfs2E7,Adore You,Fine Line,'Harry Styles','pop',85,2019-12-13,False,0.676,0.771,8,-3.675,1,0.0237,7e-06,0.102,0.569,99.048,207133,4
212,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,"'P!nk', 'Nate Ruess'","'dance pop', 'pop', 'modern rock'",85,2012-09-18,False,0.778,0.547,2,-7.273,1,0.346,0.000302,0.132,0.441,95.002,242733,4
213,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Millennium,'Backstreet Boys',"'boy band', 'dance pop', 'pop'",85,1999-05-18,False,0.689,0.694,6,-5.83,0,0.257,0.0,0.148,0.482,99.039,213307,4
214,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,'Elton John',"'glam rock', 'mellow gold', 'piano rock', 'rock'",85,1972-05-19,False,0.601,0.532,10,-9.119,1,0.432,6.25e-06,0.0925,0.341,136.571,281613,4
215,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Appetite For Destruction,"""Guns N' Roses""","'glam metal', 'hard rock', 'rock'",85,1987-07-21,True,0.453,0.987,8,-4.485,1,0.0195,0.283,0.268,0.316,123.544,273480,4
216,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,'Imagine Dragons',"'modern rock', 'pop', 'rock'",85,2017-06-23,False,0.672,0.655,10,-5.021,0,0.0362,0.0,0.117,0.556,134.945,201240,4
217,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Late Registration,"'Kanye West', 'Jamie Foxx'","'chicago rap', 'hip hop', 'rap', 'contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary'",85,2005-08-30,True,0.629,0.696,1,-5.572,0,0.0195,0.0,0.0554,0.623,93.034,207627,4
218,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Speakerboxxx/The Love Below,'Outkast',"'atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop'",85,2003,False,0.727,0.974,4,-2.261,0,0.103,0.000532,0.174,0.965,79.526,235213,4
219,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",85,2017-08-25,True,0.872,0.391,0,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4
220,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Future Nostalgia,'Dua Lipa',"'dance pop', 'pop', 'uk pop'",85,2020-03-27,False,0.793,0.793,11,-4.521,0,0.0123,0.0,0.0951,0.679,123.95,183290,4
221,5ww2BF9slyYgNOk37BlC4u,La Bachata,La Bachata,'Manuel Turizo',"'colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino'",85,2022-05-26,False,0.835,0.679,7,-5.329,0,0.583,1.98e-06,0.218,0.85,124.98,162638,4
222,2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",'Billie Eilish',"'art pop', 'pop'",85,2019-03-29,False,0.701,0.425,7,-10.965,1,0.328,0.13,0.1,0.562,135.128,194088,4
223,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney,'Whitney Houston',"'dance pop', 'pop'",85,1987-06-02,False,0.709,0.824,1,-8.824,1,0.207,0.000307,0.0888,0.867,118.818,291293,4
224,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,Back In Black,'AC/DC',"'australian rock', 'hard rock', 'rock'",85,1980-07-25,False,0.532,0.767,7,-5.509,1,0.00287,0.000513,0.39,0.755,127.361,210173,4
225,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Stoney (Deluxe),"'Post Malone', 'Quavo'","'dfw rap', 'melodic rap', 'pop', 'rap', 'atl hip hop', 'melodic rap', 'rap', 'trap'",85,2016-12-09,True,0.63,0.804,6,-4.183,1,0.215,0.0,0.253,0.492,123.146,220293,4
226,2iUXsYOEPhVqEBwsqP70rE,Youngblood,Youngblood (Deluxe),'5 Seconds of Summer',"'boy band', 'pop'",85,2018-06-15,False,0.596,0.854,7,-5.114,0,0.0169,0.0,0.124,0.152,120.274,203418,4
227,503OTo2dSqe7qk76rgsbep,Still D.R.E.,2001,"'Dr. Dre', 'Snoop Dogg'","'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap'",85,1999-11-16,True,0.816,0.775,11,-3.323,1,0.16,0.00031,0.0543,0.527,93.431,270587,4
228,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,'DNCE',"'dance pop', 'pop'",85,2016-11-18,True,0.774,0.753,4,-5.446,0,0.152,0.0,0.0371,0.896,119.002,219147,4
229,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Heaven & Hell,'Ava Max','pop',85,2020-09-18,False,0.72,0.706,1,-4.719,1,0.0684,0.0,0.166,0.62,133.002,187436,4
230,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,"'Pitbull', 'Ne-Yo'","'dance pop', 'miami hip hop', 'pop', 'dance pop', 'pop', 'r&b', 'urban contemporary'",85,2014-11-21,True,0.721,0.802,1,-5.797,1,0.0921,0.0,0.694,0.724,124.022,229360,4
231,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Don't You Worry Child,"'Swedish House Mafia', 'John Martin'","'edm', 'pop dance', 'progressive electro house', 'pop edm'",85,2012-09-14,False,0.612,0.84,11,-3.145,0,0.112,0.0,0.116,0.438,129.042,212862,4
232,1lOe9qE0vR9zwWQAOk6CoO,Ransom,We Love You Tecca,'Lil Tecca',"'melodic rap', 'pluggnb', 'rap'",85,2019-08-30,True,0.745,0.642,7,-6.257,0,0.0204,0.0,0.0658,0.226,179.974,131240,4
233,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Rumours (Super Deluxe),'Fleetwood Mac',"'album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock'",85,1977-02-04,False,0.545,0.67,9,-8.81,1,0.009,0.000822,0.0451,0.481,151.553,270213,4
234,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,'Lil Uzi Vert',"'hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap'",85,2017-08-25,True,0.732,0.75,11,-6.366,0,0.00264,0.0,0.109,0.401,155.096,182707,4
235,5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Eyes Open,'Snow Patrol',"'irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock'",85,2006-01-01,False,0.56,0.595,9,-4.53,1,0.199,6.47e-05,0.132,0.144,104.011,267960,4
236,3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,DESVELADO,"'Eslabon Armado', 'Peso Pluma'","'corrido', 'corridos tumbados', 'sad sierreno', 'sierreno', 'corridos tumbados', 'sad sierreno'",85,2023-04-28,False,0.668,0.758,5,-5.176,0,0.483,1.89e-05,0.0837,0.834,147.989,165671,3
237,4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,Platonicos,"'Jay Wheeler', 'DJ Nelson', 'Myke Towers'","'reggaeton', 'trap latino', 'urbano latino', 'reggaeton', 'urbano latino', 'reggaeton', 'trap latino', 'urbano latino'",85,2020-06-12,False,0.845,0.677,11,-4.798,0,0.269,0.000917,0.108,0.68,90.013,219048,4
238,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),TESTING,"'A$AP Rocky', 'Skepta'","'east coast hip hop', 'hip hop', 'rap', 'trap', 'birmingham grime', 'grime', 'instrumental grime', 'uk hip hop'",84,2018-05-25,True,0.854,0.569,5,-8.151,0,0.0609,0.0816,0.1,0.294,80.015,205040,4
239,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,Infest,'Papa Roach',"'alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock'",84,2001-04-25,True,0.589,0.89,4,-3.719,0,0.000481,0.00082,0.201,0.692,90.598,199907,4
240,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),"'Sam Smith', 'Kim Petras'","'pop', 'uk pop', 'alt z', 'pop', 'transpop'",84,2022-09-22,False,0.714,0.472,2,-7.375,1,0.013,4.51e-06,0.266,0.238,131.121,156943,4
241,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Harder Than Ever,"'Lil Baby', 'Drake'","'atl hip hop', 'atl trap', 'rap', 'trap', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",84,2018-05-18,True,0.963,0.346,5,-9.309,0,0.0355,0.0,0.108,0.562,119.957,142273,4
242,6YUTL4dYpB9xZO5qExPf05,Summer,Motion,'Calvin Harris',"'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance'",84,2014-10-31,False,0.596,0.856,4,-3.556,0,0.0211,0.0178,0.141,0.743,127.949,222533,4
243,2Z8WuEywRWYTKe1NybPQEW,Ride,Blurryface,'Twenty One Pilots',"'modern rock', 'pop', 'pov: indie', 'rock'",84,2015-05-15,False,0.645,0.713,6,-5.355,1,0.00835,0.0,0.113,0.566,74.989,214507,4
244,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,I met you when I was 18. (the playlist),'Lauv','pop',84,2018-05-31,False,0.753,0.505,9,-7.621,1,0.534,2.58e-06,0.104,0.419,91.972,197437,4
245,3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,"'Imagine Dragons', 'JID', 'Arcane', 'League of Legends'","'modern rock', 'pop', 'rock', 'hip hop', 'pop rap', 'rap', 'underground hip hop', 'speedrun', 'video game music'",84,2022-07-01,False,0.728,0.783,11,-4.424,0,0.237,0.0,0.434,0.555,77.011,173381,4
246,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,MIDDLE CHILD,'J. Cole',"'conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'",84,2019-01-23,True,0.837,0.364,8,-11.713,1,0.149,0.0,0.271,0.463,123.984,213594,4
247,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Only Human (Deluxe),'Calum Scott','pop',84,2018-03-09,False,0.681,0.174,1,-8.745,1,0.837,3.35e-05,0.0983,0.231,112.672,260285,4
248,0VgkVdmE4gld66l8iyGjgx,Mask Off,FUTURE,'Future',"'atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap'",84,2017-06-30,True,0.833,0.434,2,-8.795,1,0.0102,0.0219,0.165,0.281,150.062,204600,4
249,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Hounds Of Love,'Kate Bush',"'art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'",84,1985-09-16,False,0.629,0.545,10,-13.123,0,0.719,0.00308,0.0604,0.194,108.376,298933,4
250,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice,'Spice Girls',"'dance pop', 'girl group', 'pop'",84,1996-01-01,False,0.768,0.864,11,-6.145,1,0.101,0.0,0.162,0.891,110.008,173027,4
251,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,The Predator,'Ice Cube',"'conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap'",84,1992-11-17,True,0.798,0.744,7,-5.328,0,0.33,0.000106,0.292,0.794,82.356,260000,4
252,48QmG1dfvMuYLxMPt7KSRA,No Lie,Mad Love The Prequel,"'Sean Paul', 'Dua Lipa'","'dance pop', 'dancehall', 'pop', 'pop rap', 'dance pop', 'pop', 'uk pop'",84,2018-06-29,False,0.742,0.882,7,-2.862,1,0.0466,0.0,0.206,0.463,102.04,221176,4
253,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Stories,'Avicii',"'dance pop', 'edm', 'pop', 'pop dance'",84,2015-10-02,False,0.579,0.736,6,-3.863,0,0.31,0.0,0.198,0.613,127.999,230613,4
254,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,She's So Unusual,'Cyndi Lauper',"'dance pop', 'new wave pop', 'permanent wave', 'soft rock'",84,1983-10-14,False,0.71,0.799,6,-4.897,1,0.22,0.000602,0.349,0.725,120.372,238267,4
255,6i0V12jOa3mr6uu4WYhUBr,Heathens,Heathens,'Twenty One Pilots',"'modern rock', 'pop', 'pov: indie', 'rock'",84,2016-06-16,False,0.732,0.396,4,-9.348,0,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
256,2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,Famouz,"'Jhayco', 'J Balvin', 'Bad Bunny'","'reggaeton', 'trap latino', 'urbano latino', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino', 'reggaeton', 'trap latino', 'urbano latino'",84,2019-05-24,False,0.804,0.787,10,-3.824,0,0.14,0.0,0.0927,0.562,91.974,309120,4
257,4Of7rzpRpV1mWRbhp5rAqG,Bruises,Divinely Uninspired To A Hellish Extent,'Lewis Capaldi',"'pop', 'uk pop'",84,2019-05-17,False,0.736,0.308,4,-7.83,1,0.946,0.0,0.186,0.361,111.202,220492,4
258,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Easy On Me,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",84,2021-10-14,False,0.604,0.366,5,-7.519,1,0.578,0.0,0.133,0.13,141.981,224695,4
259,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Pray for the Wicked,'Panic! At The Disco',"'modern rock', 'pop'",84,2018-06-22,False,0.579,0.904,5,-2.729,1,0.193,0.0,0.064,0.681,82.014,190947,4
260,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Second Helping (Expanded Edition),'Lynyrd Skynyrd',"'album rock', 'classic rock', 'hard rock', 'rock', 'southern rock'",84,1974-04-15,False,0.596,0.605,7,-12.145,1,0.181,0.000331,0.0863,0.886,97.798,283800,4
261,6RtPijgfPKROxEzTHNRiDp,Rude,Don't Kill the Magic,'MAGIC!',"'pop', 'reggae fusion'",84,2014-06-25,False,0.773,0.758,1,-4.993,1,0.0422,0.0,0.305,0.925,144.033,224840,4
262,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Un Verano Sin Ti,'Bad Bunny',"'reggaeton', 'trap latino', 'urbano latino'",84,2022-05-06,True,0.804,0.674,5,-5.453,0,0.294,1.18e-06,0.115,0.292,99.968,245940,4
263,0AS63m1wHv9n4VVRizK6Hc,Mercy,Illuminate (Deluxe),'Shawn Mendes',"'canadian pop', 'pop', 'viral pop'",84,2017-04-20,False,0.555,0.662,11,-4.952,0,0.125,0.0,0.111,0.356,148.128,208733,4
264,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,'Fall Out Boy',"'emo', 'modern rock', 'pop', 'rock'",84,2015-01-20,False,0.393,0.858,4,-2.868,0,0.00359,0.0,0.102,0.56,176.042,228360,4
265,2bL2gyO6kBdLkNSkxXNh6x,Animals,V,'Maroon 5','pop',84,2014-09-02,False,0.279,0.742,4,-6.46,0,0.000185,0.0,0.593,0.328,189.868,231013,4
266,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,'MKTO',"'pop', 'post-teen pop'",84,2012,False,0.72,0.791,1,-4.689,1,0.0384,0.0,0.157,0.756,102.071,175427,4
267,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa (Deluxe),'Dua Lipa',"'dance pop', 'pop', 'uk pop'",84,2017-06-02,False,0.762,0.7,9,-6.021,0,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
268,73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,21,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",84,2011-01-24,False,0.603,0.67,2,-3.882,0,0.00408,1.68e-06,0.112,0.446,107.993,242974,4
269,2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"good kid, m.A.A.d city","'Kendrick Lamar', 'Jay Rock'","'conscious hip hop', 'hip hop', 'rap', 'west coast rap', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap'",84,2012,True,0.716,0.531,7,-7.355,1,0.0703,0.0,0.224,0.344,71.994,386907,4
270,2iuZJX9X9P0GKaE93xcPjk,Sugar,V,'Maroon 5','pop',84,2014-09-02,True,0.748,0.788,1,-7.055,1,0.0591,0.0,0.0863,0.884,120.076,235493,4
271,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,'The Fray',"'neo mellow', 'piano rock', 'pop', 'pop rock'",84,2005-09-13,False,0.64,0.743,10,-4.08,1,0.269,0.0,0.101,0.361,122.035,262533,4
272,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Glimpse of Us,'Joji','viral pop',84,2022-06-10,False,0.44,0.317,8,-9.258,1,0.891,4.78e-06,0.141,0.268,169.914,233456,3
273,2BgEsaKNfHUdlh97KmvFyo,2002,Speak Your Mind (Deluxe),'Anne-Marie','pop',84,2018-04-27,False,0.697,0.683,1,-2.881,0,0.0372,0.0,0.137,0.603,96.133,186987,4
274,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),death bed (coffee for your head),"'Powfu', 'beabadoobee'","'sad lo-fi', 'sad rap', 'bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie'",83,2020-02-08,False,0.726,0.431,8,-8.765,0,0.731,0.0,0.696,0.348,144.026,173333,4
275,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Pure Heroine,'Lorde',"'art pop', 'metropopolis', 'nz pop', 'pop'",83,2013-09-27,False,0.674,0.428,7,-9.504,1,0.121,0.0,0.132,0.337,84.878,190185,4
276,0NlGoUyOJSuSHmngoibVAs,All I Want,In A Perfect World (Expanded Edition),'Kodaline',"'irish pop', 'modern rock'",83,2013-06-17,False,0.188,0.411,0,-9.733,1,0.174,0.153,0.0843,0.159,187.376,305747,3
277,2ixsaeFioXJmMgkkbd4uj1,Budapest,Wanted on Voyage (Expanded Edition),'George Ezra',"'folk-pop', 'neo-singer-songwriter'",83,2014-06-30,False,0.717,0.455,5,-8.303,1,0.0846,0.0,0.11,0.389,127.812,200733,4
278,4l0RmWt52FxpVxMNni6i63,you broke me first,TOO YOUNG TO BE SAD,'Tate McRae',"'alt z', 'pop'",83,2021-03-26,True,0.66,0.379,4,-9.357,1,0.798,0.0,0.0913,0.0762,124.027,170227,4
279,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Appetite For Destruction,"""Guns N' Roses""","'glam metal', 'hard rock', 'rock'",83,1987-07-21,False,0.268,0.98,11,-5.958,1,0.0192,0.00709,0.182,0.395,100.315,405600,4
280,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BE,'BTS',"'k-pop', 'k-pop boy group', 'pop'",83,2020-11-20,False,0.746,0.765,6,-4.41,0,0.0112,0.0,0.0936,0.737,114.044,199054,4
281,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,'Axwell /\\ Ingrosso',"'edm', 'pop dance'",83,2017-07-28,False,0.646,0.741,5,-4.973,0,0.0275,0.0,0.312,0.571,123.077,203000,4
282,7vGuf3Y35N4wmASOKLUVVU,Silence,Silence,"'Marshmello', 'Khalid'","'brostep', 'edm', 'pop', 'progressive electro house', 'pop', 'pop r&b'",83,2017-08-11,False,0.52,0.761,4,-3.093,1,0.256,4.96e-06,0.17,0.286,141.971,180823,4
283,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Stadium Arcadium,'Red Hot Chili Peppers',"'alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock'",83,2006-05-09,False,0.427,0.9,11,-3.674,1,0.116,1.75e-05,0.119,0.599,104.655,334667,4
284,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,"'Justin Bieber', 'Daniel Caesar', 'Giveon'","'canadian pop', 'pop', 'canadian contemporary r&b', 'r&b'",83,2021-03-19,True,0.677,0.696,0,-6.181,1,0.321,0.0,0.42,0.464,90.03,198082,4
285,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,"'Gym Class Heroes', 'Adam Levine'","'dance pop', 'pop rap', 'deep talent show'",83,2011-11-11,False,0.646,0.795,9,-3.293,1,0.0319,0.0,0.267,0.796,89.99,210960,4
286,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Rare,'Selena Gomez',"'pop', 'post-teen pop'",83,2020-01-10,False,0.488,0.343,4,-8.985,1,0.556,0.0,0.21,0.0978,102.819,206459,4
287,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Strange Trails,'Lord Huron',"'indie folk', 'stomp and holler'",83,2015-04-07,False,0.545,0.366,2,-9.51,1,0.969,0.267,0.641,0.1,86.997,208212,3
288,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",G I R L,'Pharrell Williams',"'dance pop', 'pop'",83,2014-03-03,False,0.647,0.822,5,-4.662,0,0.219,0.0,0.0908,0.962,160.019,232720,4
289,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,21,'Adele',"'british soul', 'pop', 'pop soul', 'uk pop'",83,2011-01-24,True,0.73,0.769,8,-5.114,1,0.138,0.0,0.0473,0.507,104.948,228093,4
290,79s5XnCN4TJKTVMSmOx8Ep,Dior,Meet The Woo,'Pop Smoke',"'brooklyn drill', 'rap'",83,2019-07-26,True,0.548,0.805,7,-5.732,1,0.212,0.000389,0.408,0.648,142.094,216387,4
291,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Purpose (Deluxe),'Justin Bieber',"'canadian pop', 'pop'",83,2015-11-13,False,0.845,0.567,5,-8.118,0,0.59,0.00142,0.0811,0.793,125.02,205680,4
292,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,Dopamine,'BØRNS',"'indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie'",83,2015-10-16,False,0.611,0.797,6,-7.627,0,0.00543,0.00137,0.26,0.518,120.041,218107,4
293,52okn5MNA47tk87PeZJLEL,Let You Down,Perception,'NF',"'hip hop', 'pop rap'",83,2017-10-06,False,0.662,0.714,5,-5.68,0,0.312,0.0,0.179,0.464,147.997,212120,4
294,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,This Is Acting (Deluxe Version),'Sia',"'australian dance', 'australian pop', 'pop'",83,2016-10-21,False,0.468,0.779,9,-4.839,1,0.112,0.000373,0.101,0.26,173.799,217747,4
295,2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Meet The Orphans,"'Don Omar', 'Lucenzo'","'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino', 'reggaeton'",83,2010-01-01,False,0.4,0.915,0,-4.89,1,0.0846,0.0,0.0503,0.878,88.917,198773,3
296,1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,'Zara Larsson',"'pop', 'scandipop', 'swedish electropop', 'swedish pop'",83,2017-03-17,False,0.694,0.712,7,-3.923,0,0.132,0.0,0.211,0.799,98.023,201122,4
297,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,'Portugal. The Man',"'indie rock', 'indietronica', 'modern alternative rock', 'modern rock'",83,2017-06-16,False,0.801,0.795,1,-5.115,0,0.0417,0.000113,0.0717,0.754,79.028,163253,4
298,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),The Heist,"'Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton'","'pop rap', 'seattle hip hop', 'pop rap', 'seattle hip hop', 'pop rap', 'pop dance'",83,2012-10-09,False,0.641,0.922,2,-4.457,1,0.0291,0.0,0.0862,0.847,146.078,258343,4
299,6iaSML1PIYq936g62BDtBq,Robbery,Death Race For Love (Bonus Track Version),'Juice WRLD',"'chicago rap', 'melodic rap', 'rap'",83,2019-03-08,True,0.623,0.692,2,-5.122,1,0.328,0.0,0.153,0.566,79.899,240051,4
300,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,'Elley Duhé','alt z',83,2020-01-10,False,0.41,0.611,4,-8.271,0,0.0228,0.0,0.116,0.0899,185.727,184448,3
301,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Where Are You Now,"'Lost Frequencies', 'Calum Scott'","'belgian edm', 'edm', 'pop dance', 'tropical house', 'pop'",83,2021-07-30,False,0.671,0.636,6,-8.117,0,0.515,0.000411,0.172,0.262,120.966,148197,4
302,3cfOd4CMv2snFaKAnMdnvK,All Star,Astro Lounge,'Smash Mouth',"'pop rock', 'post-grunge'",83,1999-06-08,False,0.731,0.867,11,-5.881,1,0.0395,0.0,0.0861,0.776,104.019,200373,4
303,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,"'Martin Garrix', 'Bebe Rexha'","'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'dance pop', 'pop'",83,2016-07-29,False,0.501,0.519,4,-5.88,0,0.109,0.0,0.454,0.168,133.99,195707,4
304,22vgEDb5hykfaTwLuskFGD,Sucker,Happiness Begins,'Jonas Brothers',"'boy band', 'pop'",83,2019-06-07,False,0.842,0.734,1,-5.065,0,0.0427,0.0,0.106,0.952,137.958,181027,4
305,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) feat. Pharrell Williams and Nile Rodgers,Get Lucky (Radio Edit) feat. Pharrell Williams and Nile Rodgers,"'Daft Punk', 'Pharrell Williams', 'Nile Rodgers'","'electro', 'filter house', 'rock', 'dance pop', 'pop', 'disco'",83,2013-04-19,False,0.794,0.811,6,-8.966,0,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
